periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,2.31,81800000.0,385300000.0,24966304550.0,189200000.0,451900000.0,14780300000.0,6072800000.0,17217704550.0,0.0,-2433300000.0,9509000000.0,9,2024,SUI,146.36000061035156,147.5,139.60000610351562,140.67999267578125,6512100.0,132.1135711669922,0.0,0.0
3M,USD,0.0,2.31,81800000.0,385300000.0,24966304550.0,189200000.0,451900000.0,14780300000.0,6072800000.0,17217704550.0,0.0,-2433300000.0,9509000000.0,9,2024,SUI,141.44000244140625,141.94000244140625,133.52999877929688,135.97999572753906,9163600.0,127.69977569580078,0.0,0.0
3M,USD,0.0,2.31,81800000.0,385300000.0,24966304550.0,189200000.0,451900000.0,14780300000.0,6072800000.0,17217704550.0,0.0,-2433300000.0,9509000000.0,9,2024,SUI,134.77000427246094,135.89999389648438,129.13999938964844,129.77000427246094,4691300.0,121.867919921875,0.94,0.0
3M,USD,0.0,-1.76,47400000.0,-173900000.0,22913890138.0,118000000.0,342900000.0,14434500000.0,5939700000.0,15670890138.0,0.0,-2775900000.0,9356600000.0,12,2024,SUI,125.93000030517578,127.75,123.94000244140625,124.69000244140625,4068700.0,117.912353515625,0.0,0.0
3M,USD,0.0,-1.76,47400000.0,-173900000.0,22913890138.0,118000000.0,342900000.0,14434500000.0,5939700000.0,15670890138.0,0.0,-2775900000.0,9356600000.0,12,2024,SUI,123.79000091552734,125.76000213623047,120.4800033569336,122.19999694824219,3912200.0,115.55770111083984,0.0,0.0
3M,USD,0.0,-1.76,47400000.0,-173900000.0,22913890138.0,118000000.0,342900000.0,14434500000.0,5939700000.0,15670890138.0,0.0,-2775900000.0,9356600000.0,12,2024,SUI,121.54000091552734,124.80999755859375,119.80999755859375,123.68000030517578,6764000.0,116.95724487304688,0.0,0.0
3M,USD,0.0,-1.76,47400000.0,-173900000.0,22913890138.0,118000000.0,342900000.0,14434500000.0,5939700000.0,15670890138.0,0.0,-2775900000.0,9356600000.0,12,2024,SUI,122.94999694824219,125.41999816894531,121.97000122070312,123.66000366210938,2286800.0,116.93834686279297,0.0,0.0
3M,USD,0.0,-1.76,47400000.0,-173900000.0,22913890138.0,118000000.0,342900000.0,14434500000.0,5939700000.0,15670890138.0,0.0,-2775900000.0,9356600000.0,12,2024,SUI,123.01000213623047,125.18000030517578,121.16000366210938,124.72000122070312,2799500.0,117.94072723388672,0.94,0.0
3M,USD,0.0,-0.34,97400000.0,55700000.0,23718376792.0,243900000.0,239800000.0,14269500000.0,5878000000.0,16412976792.0,0.0,-2938700000.0,9479700000.0,3,2025,SUI,135.8300018310547,137.77000427246094,129.9600067138672,133.6300048828125,5230600.0,127.34199523925781,0.0,0.0
3M,USD,0.0,-0.34,97400000.0,55700000.0,23718376792.0,243900000.0,239800000.0,14269500000.0,5878000000.0,16412976792.0,0.0,-2938700000.0,9479700000.0,3,2025,SUI,134.3300018310547,135.49000549316406,124.73999786376953,128.13999938964844,3716900.0,122.11031341552734,0.0,0.0
3M,USD,0.0,-0.34,97400000.0,55700000.0,23718376792.0,243900000.0,239800000.0,14269500000.0,5878000000.0,16412976792.0,0.0,-2938700000.0,9479700000.0,3,2025,SUI,127.51000213623047,133.69000244140625,127.22000122070312,130.97999572753906,4708800.0,124.8166732788086,0.0,0.0
3M,USD,0.0,-0.34,97400000.0,55700000.0,23718376792.0,243900000.0,239800000.0,14269500000.0,5878000000.0,16412976792.0,0.0,-2938700000.0,9479700000.0,3,2025,SUI,131.02000427246094,132.1999969482422,127.01000213623047,130.25,3745600.0,124.12103271484375,0.0,0.0
3M,USD,0.0,-0.34,97400000.0,55700000.0,23718376792.0,243900000.0,239800000.0,14269500000.0,5878000000.0,16412976792.0,0.0,-2938700000.0,9479700000.0,3,2025,SUI,129.4499969482422,131.35000610351562,124.2300033569336,124.30000305175781,3811000.0,118.45100402832031,0.94,0.0
3M,USD,0.0,10.02,1463100000.0,-60000000.0,23170478420.0,256000000.0,310100000.0,11693400000.0,4283500000.0,15919778420.0,0.0,-2380300000.0,5827900000.0,6,2025,SUI,123.48999786376953,125.7699966430664,121.44999694824219,124.44000244140625,3828600.0,123.4180679321289,0.0,0.0
3M,USD,0.0,10.02,1463100000.0,-60000000.0,23170478420.0,256000000.0,310100000.0,11693400000.0,4283500000.0,15919778420.0,0.0,-2380300000.0,5827900000.0,6,2025,SUI,124.56999969482422,128.66000366210938,122.5199966430664,123.61000061035156,5238900.0,122.59487915039062,0.0,0.0
3M,USD,0.0,10.02,1463100000.0,-60000000.0,23170478420.0,256000000.0,310100000.0,11693400000.0,4283500000.0,15919778420.0,0.0,-2380300000.0,5827900000.0,6,2025,SUI,124.4800033569336,127.0,122.66000366210938,126.11000061035156,3603900.0,125.07434844970703,0.0,0.0
3M,USD,0.0,10.02,1463100000.0,-60000000.0,23170478420.0,256000000.0,310100000.0,11693400000.0,4283500000.0,15919778420.0,0.0,-2380300000.0,5827900000.0,6,2025,SUI,125.2300033569336,129.5399932861328,125.2300033569336,126.63999938964844,4203800.0,125.5999984741211,0.0,0.0
3M,USD,49727000.0,0.2,162477000.0,131251000.0,18361933896.0,202388000.0,241051000.0,11530215000.0,4518813000.0,14070712896.0,87640000.0,-407251000.0,5148681000.0,9,2024,AMH,39.650001525878906,40.209999084472656,38.540000915527344,39.400001525878906,8501000.0,38.22727584838867,0.0,0.0
3M,USD,49727000.0,0.2,162477000.0,131251000.0,18361933896.0,202388000.0,241051000.0,11530215000.0,4518813000.0,14070712896.0,87640000.0,-407251000.0,5148681000.0,9,2024,AMH,39.38999938964844,41.2400016784668,38.650001525878906,41.119998931884766,9315000.0,39.89608383178711,0.26,0.0
3M,USD,49727000.0,0.2,162477000.0,131251000.0,18361933896.0,202388000.0,241051000.0,11530215000.0,4518813000.0,14070712896.0,87640000.0,-407251000.0,5148681000.0,9,2024,AMH,41.20000076293945,41.40999984741211,39.349998474121094,39.619998931884766,12208500.0,38.68848419189453,0.0,0.0
3M,USD,49727000.0,0.2,162477000.0,131251000.0,18361933896.0,202388000.0,241051000.0,11530215000.0,4518813000.0,14070712896.0,87640000.0,-407251000.0,5148681000.0,9,2024,AMH,39.88999938964844,40.290000915527344,38.220001220703125,38.27000045776367,10578000.0,37.37022399902344,0.0,0.0
3M,USD,49727000.0,0.2,162477000.0,131251000.0,18361933896.0,202388000.0,241051000.0,11530215000.0,4518813000.0,14070712896.0,87640000.0,-407251000.0,5148681000.0,9,2024,AMH,38.130001068115234,38.68000030517578,37.619998931884766,38.34000015258789,9509700.0,37.43858337402344,0.0,0.0
3M,USD,48452000.0,0.33,199413000.0,188358000.0,18203752204.0,61633000.0,254574000.0,12170686000.0,5010762000.0,13831295204.0,143873000.0,-380632000.0,5532521000.0,12,2024,AMH,38.290000915527344,38.290000915527344,37.130001068115234,37.2599983215332,8878800.0,36.38397216796875,0.0,0.0
3M,USD,48452000.0,0.33,199413000.0,188358000.0,18203752204.0,61633000.0,254574000.0,12170686000.0,5010762000.0,13831295204.0,143873000.0,-380632000.0,5532521000.0,12,2024,AMH,37.25,38.310001373291016,37.060001373291016,37.369998931884766,14857800.0,36.49138641357422,0.26,0.0
3M,USD,48452000.0,0.33,199413000.0,188358000.0,18203752204.0,61633000.0,254574000.0,12170686000.0,5010762000.0,13831295204.0,143873000.0,-380632000.0,5532521000.0,12,2024,AMH,37.54999923706055,38.08000183105469,35.75,36.52000045776367,17364100.0,35.90731430053711,0.0,0.0
3M,USD,48452000.0,0.33,199413000.0,188358000.0,18203752204.0,61633000.0,254574000.0,12170686000.0,5010762000.0,13831295204.0,143873000.0,-380632000.0,5532521000.0,12,2024,AMH,36.310001373291016,37.38999938964844,36.27000045776367,37.099998474121094,4525200.0,36.477577209472656,0.0,0.0
3M,USD,48452000.0,0.33,199413000.0,188358000.0,18203752204.0,61633000.0,254574000.0,12170686000.0,5010762000.0,13831295204.0,143873000.0,-380632000.0,5532521000.0,12,2024,AMH,36.869998931884766,37.4900016784668,36.54999923706055,37.310001373291016,6566000.0,36.684059143066406,0.0,0.0
3M,USD,52035000.0,0.3,69698000.0,174139000.0,18823507010.0,192461000.0,257565000.0,12080499000.0,4516702000.0,13995757010.0,128713000.0,-382384000.0,5447112000.0,3,2025,AMH,37.04999923706055,37.689998626708984,35.72999954223633,36.22999954223633,12365000.0,35.62217330932617,0.0,0.0
3M,USD,52035000.0,0.3,69698000.0,174139000.0,18823507010.0,192461000.0,257565000.0,12080499000.0,4516702000.0,13995757010.0,128713000.0,-382384000.0,5447112000.0,3,2025,AMH,36.380001068115234,36.849998474121094,34.38999938964844,35.400001525878906,11841600.0,34.80610275268555,0.3,0.0
3M,USD,52035000.0,0.3,69698000.0,174139000.0,18823507010.0,192461000.0,257565000.0,12080499000.0,4516702000.0,13995757010.0,128713000.0,-382384000.0,5447112000.0,3,2025,AMH,35.310001373291016,36.88999938964844,35.22999954223633,36.380001068115234,11811800.0,36.081966400146484,0.0,0.0
3M,USD,52035000.0,0.3,69698000.0,174139000.0,18823507010.0,192461000.0,257565000.0,12080499000.0,4516702000.0,13995757010.0,128713000.0,-382384000.0,5447112000.0,3,2025,AMH,36.4900016784668,37.869998931884766,36.4900016784668,37.58000183105469,10526200.0,37.27213668823242,0.0,0.0
3M,USD,52035000.0,0.3,69698000.0,174139000.0,18823507010.0,192461000.0,257565000.0,12080499000.0,4516702000.0,13995757010.0,128713000.0,-382384000.0,5447112000.0,3,2025,AMH,37.779998779296875,38.060001373291016,35.41999816894531,35.470001220703125,12080200.0,35.17942428588867,0.0,0.0
3M,USD,50444000.0,0.28,323258000.0,169927000.0,18251607415.0,241111000.0,263002000.0,12323723000.0,5158609000.0,13378278415.0,123624000.0,-388735000.0,5746775000.0,6,2025,AMH,37.58000183105469,37.900001525878906,36.400001525878906,36.68000030517578,7921400.0,36.37950897216797,0.0,0.0
3M,USD,50444000.0,0.28,323258000.0,169927000.0,18251607415.0,241111000.0,263002000.0,12323723000.0,5158609000.0,13378278415.0,123624000.0,-388735000.0,5746775000.0,6,2025,AMH,36.7599983215332,37.099998474121094,36.099998474121094,36.400001525878906,10592600.0,36.101802825927734,0.3,0.0
3M,USD,50444000.0,0.28,323258000.0,169927000.0,18251607415.0,241111000.0,263002000.0,12323723000.0,5158609000.0,13378278415.0,123624000.0,-388735000.0,5746775000.0,6,2025,AMH,36.52000045776367,36.86000061035156,35.93000030517578,36.470001220703125,9430600.0,36.470001220703125,0.0,0.0
3M,USD,50444000.0,0.28,323258000.0,169927000.0,18251607415.0,241111000.0,263002000.0,12323723000.0,5158609000.0,13378278415.0,123624000.0,-388735000.0,5746775000.0,6,2025,AMH,36.5,37.060001373291016,35.66999816894531,35.939998626708984,13205000.0,35.939998626708984,0.0,0.0
3M,USD,0.0,0.06,2285000.0,74135000.0,20959511396.0,155953000.0,102630000.0,9335795000.0,5528480000.0,14958876396.0,24077000.0,-4064283000.0,6466717000.0,9,2024,UDR,44.349998474121094,45.099998474121094,43.43000030517578,44.04999923706055,9858900.0,42.272850036621094,0.0,0.0
3M,USD,0.0,0.06,2285000.0,74135000.0,20959511396.0,155953000.0,102630000.0,9335795000.0,5528480000.0,14958876396.0,24077000.0,-4064283000.0,6466717000.0,9,2024,UDR,44.150001525878906,47.22999954223633,43.939998626708984,47.130001068115234,16262400.0,45.22859191894531,0.0,0.0
3M,USD,0.0,0.06,2285000.0,74135000.0,20959511396.0,155953000.0,102630000.0,9335795000.0,5528480000.0,14958876396.0,24077000.0,-4064283000.0,6466717000.0,9,2024,UDR,47.540000915527344,47.54999923706055,45.56999969482422,45.619998931884766,11895800.0,43.77950668334961,0.0,0.0
3M,USD,0.0,0.06,2285000.0,74135000.0,20959511396.0,155953000.0,102630000.0,9335795000.0,5528480000.0,14958876396.0,24077000.0,-4064283000.0,6466717000.0,9,2024,UDR,45.90999984741211,46.400001525878906,44.939998626708984,44.9900016784668,11779900.0,43.1749267578125,0.0,0.0
3M,USD,0.0,0.06,2285000.0,74135000.0,20959511396.0,155953000.0,102630000.0,9335795000.0,5528480000.0,14958876396.0,24077000.0,-4064283000.0,6466717000.0,9,2024,UDR,44.7599983215332,45.58000183105469,44.02000045776367,44.59000015258789,10369400.0,42.79106140136719,0.0,0.0
3M,USD,0.0,-0.02,1326000.0,56750000.0,20451928991.0,173936000.0,114181000.0,9226977000.0,5527704000.0,14362576991.0,-5523000.0,-4179415000.0,6436691000.0,12,2024,UDR,45.70000076293945,45.70000076293945,44.459999084472656,44.84000015258789,7460100.0,43.4493293762207,0.0,0.0
3M,USD,0.0,-0.02,1326000.0,56750000.0,20451928991.0,173936000.0,114181000.0,9226977000.0,5527704000.0,14362576991.0,-5523000.0,-4179415000.0,6436691000.0,12,2024,UDR,44.86000061035156,45.2400016784668,44.22999954223633,44.470001220703125,6820100.0,43.09080123901367,0.0,0.0
3M,USD,0.0,-0.02,1326000.0,56750000.0,20451928991.0,173936000.0,114181000.0,9226977000.0,5527704000.0,14362576991.0,-5523000.0,-4179415000.0,6436691000.0,12,2024,UDR,44.380001068115234,45.349998474121094,42.33000183105469,43.459999084472656,14256600.0,42.112125396728516,0.0,0.0
3M,USD,0.0,-0.02,1326000.0,56750000.0,20451928991.0,173936000.0,114181000.0,9226977000.0,5527704000.0,14362576991.0,-5523000.0,-4179415000.0,6436691000.0,12,2024,UDR,43.09000015258789,44.02000045776367,42.91999816894531,43.40999984741211,4585100.0,42.06367874145508,0.0,0.0
3M,USD,0.0,-0.02,1326000.0,56750000.0,20451928991.0,173936000.0,114181000.0,9226977000.0,5527704000.0,14362576991.0,-5523000.0,-4179415000.0,6436691000.0,12,2024,UDR,43.209999084472656,43.529998779296875,42.31999969482422,43.08000183105469,6938300.0,41.74391174316406,0.0,0.0
3M,USD,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,3,2025,UDR,45.209999084472656,46.470001220703125,43.75,44.47999954223633,12249300.0,43.54951095581055,0.0,0.0
3M,USD,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,3,2025,UDR,44.18000030517578,45.72999954223633,42.43000030517578,43.29999923706055,9497800.0,42.394195556640625,0.0,0.0
3M,USD,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,3,2025,UDR,43.2599983215332,44.11000061035156,43.060001373291016,43.36000061035156,11424700.0,42.45294189453125,0.0,0.0
3M,USD,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,3,2025,UDR,43.529998779296875,44.939998626708984,43.4900016784668,44.540000915527344,7907300.0,43.60825729370117,0.0,0.0
3M,USD,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,3,2025,UDR,44.83000183105469,45.560001373291016,40.40999984741211,40.439998626708984,13253400.0,39.59402084350586,0.0,0.0
3M,USD,0.0,0.11,1532000.0,89152000.0,19561320065.0,170321000.0,115840000.0,9057206000.0,5525368000.0,13526809065.0,40229000.0,-4305702000.0,6363954000.0,6,2025,UDR,41.06999969482422,41.52000045776367,40.41999816894531,41.06999969482422,11583900.0,40.63630294799805,0.0,0.0
3M,USD,0.0,0.11,1532000.0,89152000.0,19561320065.0,170321000.0,115840000.0,9057206000.0,5525368000.0,13526809065.0,40229000.0,-4305702000.0,6363954000.0,6,2025,UDR,41.04999923706055,42.220001220703125,40.66999816894531,41.22999954223633,8194500.0,40.794612884521484,0.0,0.0
3M,USD,0.0,0.11,1532000.0,89152000.0,19561320065.0,170321000.0,115840000.0,9057206000.0,5525368000.0,13526809065.0,40229000.0,-4305702000.0,6363954000.0,6,2025,UDR,41.41999816894531,41.630001068115234,40.720001220703125,41.040000915527344,11105200.0,40.60662078857422,0.0,0.0
3M,USD,0.0,0.11,1532000.0,89152000.0,19561320065.0,170321000.0,115840000.0,9057206000.0,5525368000.0,13526809065.0,40229000.0,-4305702000.0,6363954000.0,6,2025,UDR,41.16999816894531,41.58000183105469,40.0099983215332,40.709999084472656,13960200.0,40.28010559082031,0.0,0.0
3M,USD,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,9,2024,ELS,72.5,74.16000366210938,71.36000061035156,73.87000274658203,4853600.0,71.6873779296875,0.0,0.0
3M,USD,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,9,2024,ELS,73.75,76.47000122070312,73.33999633789062,76.25,4055300.0,73.99705505371094,0.0,0.0
3M,USD,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,9,2024,ELS,76.4800033569336,76.5999984741211,71.5199966430664,71.80999755859375,6837300.0,69.68824005126953,0.0,0.0
3M,USD,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,9,2024,ELS,72.80000305175781,73.87000274658203,70.2699966430664,70.76000213623047,6723000.0,68.66925811767578,0.478,0.0
3M,USD,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,9,2024,ELS,70.75,71.97000122070312,68.8499984741211,69.27999877929688,5841100.0,67.6886978149414,0.0,0.0
3M,USD,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,12,2024,ELS,71.26000213623047,71.26000213623047,69.16000366210938,69.69999694824219,4296900.0,68.09905242919922,0.0,0.0
3M,USD,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,12,2024,ELS,69.33999633789062,70.43000030517578,67.62999725341797,67.91999816894531,5853800.0,66.35993957519531,0.0,0.0
3M,USD,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,12,2024,ELS,67.75,69.2300033569336,66.12999725341797,66.61000061035156,10071000.0,65.08002471923828,0.0,0.0
3M,USD,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,12,2024,ELS,66.31999969482422,67.91000366210938,65.91000366210938,66.5999984741211,3436300.0,65.07025146484375,0.478,0.0
3M,USD,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,12,2024,ELS,66.56999969482422,68.0199966430664,65.38999938964844,67.79000091552734,4700000.0,66.70586395263672,0.0,0.0
3M,USD,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,3,2025,ELS,68.18000030517578,70.23999786376953,67.38999938964844,68.55999755859375,6551600.0,67.46354675292969,0.0,0.0
3M,USD,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,3,2025,ELS,69.13999938964844,70.3499984741211,65.87000274658203,67.05000305175781,6677000.0,65.97769927978516,0.0,0.0
3M,USD,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,3,2025,ELS,67.0199966430664,69.27999877929688,67.0199966430664,68.47000122070312,6137400.0,67.37498474121094,0.0,0.0
3M,USD,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,3,2025,ELS,68.25,69.06999969482422,65.12999725341797,66.43000030517578,9790500.0,65.36761474609375,0.515,0.0
3M,USD,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,3,2025,ELS,66.66999816894531,69.1500015258789,65.7300033569336,66.05000305175781,9961300.0,65.50670623779297,0.0,0.0
3M,USD,0.0,0.42,9908000.0,115693000.0,14940567505.0,71830000.0,185691000.0,4978059000.0,3157245000.0,11791995505.0,83493000.0,-222992000.0,3907931000.0,6,2025,ELS,63.18000030517578,63.81999969482422,61.70000076293945,62.2400016784668,5568500.0,61.72804641723633,0.0,0.0
3M,USD,0.0,0.42,9908000.0,115693000.0,14940567505.0,71830000.0,185691000.0,4978059000.0,3157245000.0,11791995505.0,83493000.0,-222992000.0,3907931000.0,6,2025,ELS,62.369998931884766,63.7400016784668,61.900001525878906,62.36000061035156,5972300.0,61.8470573425293,0.0,0.0
3M,USD,0.0,0.42,9908000.0,115693000.0,14940567505.0,71830000.0,185691000.0,4978059000.0,3157245000.0,11791995505.0,83493000.0,-222992000.0,3907931000.0,6,2025,ELS,62.560001373291016,63.650001525878906,61.45000076293945,62.79999923706055,5132300.0,62.28343963623047,0.0,0.0
3M,USD,0.0,0.42,9908000.0,115693000.0,14940567505.0,71830000.0,185691000.0,4978059000.0,3157245000.0,11791995505.0,83493000.0,-222992000.0,3907931000.0,6,2025,ELS,62.810001373291016,64.12000274658203,61.150001525878906,61.459999084472656,6174600.0,60.95446014404297,0.515,0.0
3M,USD,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,9,2024,MAA-PI,55.0099983215332,57.265098571777344,54.84000015258789,57.0,10284.0,52.832759857177734,0.0,0.0
3M,USD,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,9,2024,MAA-PI,57.43000030517578,57.74129867553711,56.119998931884766,56.15999984741211,13179.0,52.054168701171875,1.0625,0.0
3M,USD,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,9,2024,MAA-PI,56.02000045776367,56.845001220703125,55.04999923706055,55.04999923706055,6874.0,51.98994827270508,0.0,0.0
3M,USD,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,9,2024,MAA-PI,55.150001525878906,58.459999084472656,55.150001525878906,57.650001525878906,15134.0,54.44542694091797,0.0,0.0
3M,USD,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,9,2024,MAA-PI,59.43989944458008,59.43989944458008,57.0,58.02000045776367,3938.0,54.794857025146484,0.0,0.0
3M,USD,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,12,2024,MAA-PI,58.5,59.0,58.0,58.743900299072266,3527.0,55.478515625,0.0,0.0
3M,USD,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,12,2024,MAA-PI,58.54999923706055,62.166900634765625,56.93000030517578,57.38999938964844,4434.0,54.19987106323242,1.0625,0.0
3M,USD,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,12,2024,MAA-PI,57.38999938964844,57.38999938964844,55.630001068115234,55.630001068115234,3714.0,53.51045227050781,0.0,0.0
3M,USD,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,12,2024,MAA-PI,55.0,55.739898681640625,54.75,54.75,5103.0,52.663978576660156,0.0,0.0
3M,USD,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,12,2024,MAA-PI,55.630001068115234,59.20000076293945,55.29999923706055,57.86000061035156,3468.0,55.655487060546875,0.0,0.0
3M,USD,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,3,2025,MAA-PI,55.66360092163086,58.203399658203125,55.599998474121094,58.203399658203125,4847.0,55.985801696777344,0.0,0.0
3M,USD,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,3,2025,MAA-PI,58.203399658203125,58.203399658203125,55.54999923706055,56.0,1349.0,53.86635208129883,1.0625,0.0
3M,USD,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,3,2025,MAA-PI,56.0,56.0,54.74620056152344,54.74620056152344,3133.0,53.66941833496094,0.0,0.0
3M,USD,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,3,2025,MAA-PI,54.70000076293945,56.79999923706055,54.645999908447266,55.0,6511.0,53.9182243347168,0.0,0.0
3M,USD,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,3,2025,MAA-PI,55.6150016784668,55.6150016784668,54.8025016784668,54.8025016784668,1378.0,53.724609375,0.0,0.0
3M,USD,0.0,0.0,54482000.0,156056000.0,0.0,264544000.0,164216000.0,10960623000.0,4733143000.0,0.0,110875000.0,-1535340000.0,5745197000.0,6,2025,MAA-PI,54.0,55.86000061035156,54.0,54.849700927734375,2473.0,53.77088165283203,0.0,0.0
3M,USD,0.0,0.0,54482000.0,156056000.0,0.0,264544000.0,164216000.0,10960623000.0,4733143000.0,0.0,110875000.0,-1535340000.0,5745197000.0,6,2025,MAA-PI,56.095001220703125,56.20650100708008,52.41999816894531,52.470001220703125,11937.0,51.43798828125,1.0625,0.0
3M,USD,0.0,0.0,54482000.0,156056000.0,0.0,264544000.0,164216000.0,10960623000.0,4733143000.0,0.0,110875000.0,-1535340000.0,5745197000.0,6,2025,MAA-PI,53.60499954223633,55.474998474121094,53.0099983215332,55.150001525878906,9314.0,55.150001525878906,0.0,0.0
3M,USD,0.0,0.0,54482000.0,156056000.0,0.0,264544000.0,164216000.0,10960623000.0,4733143000.0,0.0,110875000.0,-1535340000.0,5745197000.0,6,2025,MAA-PI,55.20000076293945,55.95000076293945,52.189998626708984,53.9900016784668,5433.0,53.9900016784668,0.0,0.0
