year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,high,low,adjclose,symbol
2025,3,44.20199966430664,0.687471310884572,43.2599983215332,45.209999084472656,43.22399978637695,2.7710822390756307,40.43999862670898,44.540000915527344,0.0,0.0,0.0,0.0,10866500.0,4637804755000.0,7907300.0,13253400.0,0.0,0.23,1250000.0,129930000.0,21010262055.0,94349000.0,112174000.0,9099060000.0,5526563000.0,14959155055.0,82071000.0,-4293032000.0,6356559000.0,46.470001220703125,43.75,43.54951095581055,UDR
2025,6,41.17749881744385,0.02889146652281273,41.04999923706055,41.41999816894531,41.01249980926514,0.04762512334248911,40.709999084472656,41.22999954223633,0.0,0.0,0.0,0.0,11210950.0,5602540309999.999,8194500.0,13960200.0,0.0,0.11,1532000.0,89152000.0,19561320065.0,170321000.0,115840000.0,9057206000.0,5525368000.0,13526809065.0,40229000.0,-4305702000.0,6363954000.0,41.52000045776367,40.41999816894531,40.63630294799805,UDR
2024,9,73.25600128173828,4.424434715579259,70.75,76.4800033569336,72.39400024414063,7.438832895207447,69.27999877929688,76.25,0.09559999999999999,0.045696799999999996,0.0,0.478,5662060.0,1443530833000.0002,4055300.0,6837300.0,0.0,0.44,18498000.0,123360000.0,16764001526.0,91129000.0,174237000.0,4900185000.0,3441872000.0,13305809526.0,86863000.0,-219724000.0,4148580000.0,74.16000366210938,71.36000061035156,71.6873779296875,ELS
2024,12,68.24799957275391,4.2613717678876215,66.31999969482422,71.26000213623047,67.7239990234375,1.6129273532133044,66.5999984741211,69.69999694824219,0.09559999999999999,0.045696799999999996,0.0,0.478,5671600.0,6804572485000.0,3436300.0,10071000.0,0.0,0.5,5576000.0,132075000.0,16180238698.0,39667000.0,178726000.0,4945352000.0,3127636000.0,12724364698.0,100557000.0,-214979000.0,3821866000.0,71.26000213623047,69.16000366210938,68.09905242919922,ELS
2025,3,67.85199890136718,1.0035721356223763,66.66999816894531,69.13999938964844,67.31200103759765,1.334416723332833,66.05000305175781,68.55999755859375,0.10300000000000001,0.053045,0.0,0.515,7823560.0,3553600723000.0,6137400.0,9961300.0,0.0,0.57,26176000.0,145529000.0,15948379273.0,148188000.0,193192000.0,4924549000.0,3111748000.0,12749319273.0,114393000.0,-204226000.0,3809099000.0,70.23999786376953,67.38999938964844,67.46354675292969,ELS
2025,6,62.730000495910645,0.12246693217093697,62.369998931884766,63.18000030517578,62.21500015258789,0.3113002502456463,61.459999084472656,62.79999923706055,0.12875,0.06630625,0.0,0.515,5711925.0,212799722500.0,5132300.0,6174600.0,0.0,0.42,9908000.0,115693000.0,14940567505.0,71830000.0,185691000.0,4978059000.0,3157245000.0,11791995505.0,83493000.0,-222992000.0,3907931000.0,63.81999969482422,61.70000076293945,61.72804641723633,ELS
2024,9,56.60998001098633,3.4301079350741945,55.0099983215332,59.43989944458008,56.77600021362305,1.430031656952632,55.04999923706055,58.02000045776367,0.2125,0.22578125,0.0,1.0625,9881.8,20748629.2,3938.0,15134.0,0.0,0.0,50232000.0,161172000.0,0.0,215457000.0,175578000.0,10847151000.0,4385968000.0,0.0,118230000.0,-1458816000.0,5602140000.0,57.265098571777344,54.84000015258789,52.83275985717773,MAA-PI
2024,12,57.013999938964844,2.670128560181181,55.0,58.54999923706055,56.8747802734375,2.69847150014975,54.75,58.743900299072266,0.2125,0.22578125,0.0,1.0625,4049.2,495352.69999999995,3468.0,5103.0,0.0,0.0,43018000.0,216475000.0,0.0,152611000.0,176468000.0,10945309000.0,4730957000.0,0.0,171074000.0,-1469557000.0,5664705000.0,59.0,58.0,55.478515625,MAA-PI
2025,3,56.036400604248044,1.6999327744226318,54.70000076293945,58.203399658203125,55.75042037963867,2.137383845317528,54.74620056152344,58.203399658203125,0.2125,0.22578125,0.0,1.0625,3443.6,5032249.8,1349.0,6511.0,0.0,0.0,55776000.0,232140000.0,0.0,123982000.0,175014000.0,11016290000.0,4732166000.0,0.0,186406000.0,-1467858000.0,5654062000.0,58.203399658203125,55.59999847412109,55.985801696777344,MAA-PI
2025,6,54.72500038146973,1.2941850316371233,53.60499954223633,56.095001220703125,54.1149263381958,1.4442197181184981,52.470001220703125,55.150001525878906,0.265625,0.2822265625,0.0,1.0625,7289.25,17447706.916666668,2473.0,11937.0,0.0,0.0,54482000.0,156056000.0,0.0,264544000.0,164216000.0,10960623000.0,4733143000.0,0.0,110875000.0,-1535340000.0,5745197000.0,55.86000061035156,54.0,53.77088165283203,MAA-PI
2024,9,124.3739990234375,4.6281242114317624,121.98999786376952,126.41999816894533,123.50999908447265,4.029047953797264,120.86000061035156,125.5999984741211,0.20600000000000002,0.21218000000000004,0.0,1.03,6028300.0,4263746795000.0,3852700.0,8207200.0,8993000.0,-0.04,31234000.0,30538000.0,16637235542.0,165428000.0,233432000.0,8194360000.0,3451798000.0,13178357542.0,-2338000.0,-826725000.0,4132903000.0,127.2300033569336,120.73999786376952,117.9704360961914,CPT
2024,12,119.01800079345703,21.752070258796497,114.31999969482422,125.01000213623048,117.85600128173829,9.475271284795602,114.91000366210938,121.9000015258789,0.20600000000000002,0.21218000000000004,0.0,1.03,2894860.0,1830667883000.0,1330200.0,4635100.0,8991000.0,0.37,21045000.0,75746000.0,16027922310.0,65235000.0,238375000.0,8160789000.0,3485591000.0,12607358310.0,42609000.0,-897931000.0,4104955000.0,125.0999984741211,120.25,118.69799041748048,CPT
2025,3,121.2240005493164,6.319732036133058,117.56999969482422,123.86000061035156,118.30399932861329,22.24628147003822,110.43000030517578,122.3000030517578,0.21000000000000002,0.22050000000000003,0.0,1.05,5187180.0,847268652000.0,4229500.0,6715900.0,8950000.0,0.36,26182000.0,75116000.0,16529138444.0,69819000.0,240579000.0,8350627000.0,3735671000.0,13064592444.0,40767000.0,-973416000.0,4305914000.0,126.5500030517578,120.81999969482422,119.33523559570312,CPT
2025,6,116.19499969482422,0.1758990112381673,115.70999908447266,116.56999969482422,115.32500076293945,1.1354991963792789,113.76000213623048,116.12000274658205,0.0,0.0,0.0,0.0,4422700.0,739179026666.6666,3451000.0,5534200.0,8889000.0,0.74,33091000.0,119200000.0,15953370190.0,113843000.0,242497000.0,8413461000.0,3310376000.0,12243881190.0,82594000.0,-1007075000.0,4459577000.0,118.36000061035156,114.70999908447266,114.76089477539062,CPT
2024,9,20.570000457763673,0.26154974670425823,19.8700008392334,21.07999992370605,20.320000076293944,0.4455002517704994,19.530000686645508,20.950000762939453,0.032,0.00512,0.0,0.16,10717280.0,8171590332000.001,7760100.0,15443300.0,0.0,0.05,17611000.0,30928000.0,6845933345.0,59764000.0,92218000.0,5641867000.0,1494001000.0,4614408345.0,12619000.0,-416223000.0,2459489000.0,20.8700008392334,19.670000076293945,19.06709861755371,IRT
2024,12,20.887999725341796,0.7659694836431314,19.86000061035156,21.799999237060547,20.539999771118165,0.5147498264315798,19.920000076293945,21.399999618530277,0.032,0.00512,0.0,0.16,7405620.0,12088053532000.0,5012600.0,13533400.0,0.0,0.0,21228000.0,18669000.0,6848909039.0,-19573000.0,99389000.0,5775958000.0,1538963000.0,4579826039.0,-1101000.0,-454104000.0,2482845000.0,21.799999237060547,20.84000015258789,20.699153900146484,IRT
2025,3,21.142000579833983,0.15547001579289008,20.850000381469727,21.770000457763672,20.513999938964844,0.7279799494936015,19.0,21.0,0.032,0.0051199999999999996,0.0,0.16,10640260.0,3031812308000.0,7840000.0,11890000.0,0.0,0.04,29055000.0,27874000.0,7275247311.0,38914000.0,94154000.0,5709347000.0,1462018000.0,4962792311.0,8526000.0,-482973000.0,2396315000.0,21.850000381469727,20.739999771118164,20.641706466674805,IRT
2025,6,18.144999980926514,0.06816641108252963,17.780000686645508,18.399999618530277,17.880000114440918,0.07806693420449544,17.56999969482422,18.18000030517578,0.0425,0.007225000000000001,0.0,0.17,11692975.0,21142991689166.664,8443900.0,18509400.0,0.0,0.03,19491000.0,26945000.0,6360997768.0,37781000.0,93538000.0,5669990000.0,1441618000.0,4136095768.0,8172000.0,-514623000.0,2411666000.0,18.649999618530277,18.0,18.00714874267578,IRT
2024,6,36.992499351501465,0.10349119389987294,36.72999954223633,37.43999862670898,37.90999984741211,1.2321972524029359,37.08000183105469,39.5099983215332,0.1155,0.05336100000000001,0.0,0.462,824625.0,103730555833.33336,603200.0,1301500.0,11508000.0,0.41,21262000.0,36650000.0,2435226582.0,19659000.0,34162000.0,1945563000.0,1454418000.0,1018359582.0,10638000.0,23695000.0,1491959000.0,38.9900016784668,36.54999923706055,35.5208625793457,NXRT
2024,9,45.22399978637695,2.021529646607811,43.13999938964844,46.84999847412109,44.3620002746582,1.596021774751715,42.7599983215332,45.900001525878906,0.09240000000000001,0.042688800000000006,0.0,0.462,686260.0,97294878000.0,467000.0,1225400.0,12746000.0,-0.35,17412000.0,17088000.0,2551165663.0,27798000.0,35022000.0,1901883000.0,1454735000.0,1118009663.0,-8888000.0,2232000.0,1500227000.0,47.650001525878906,44.560001373291016,42.70898818969727,NXRT
2024,12,44.31399993896484,7.009730937500726,41.11000061035156,47.40999984741211,43.35600051879883,4.200328336640091,41.59000015258789,46.13999938964844,0.10200000000000001,0.05202,0.0,0.51,587240.0,189587113000.0,283800.0,1356700.0,12337000.0,0.0,23148000.0,-2117000.0,2497920669.0,6429000.0,36921000.0,1874018000.0,1463650000.0,1060597669.0,-27038000.0,-38030000.0,1491270000.0,47.40999984741211,45.59000015258789,44.34836196899414,NXRT
2025,3,39.77000045776367,3.072050780487186,38.36000061035156,42.45000076293945,38.380000305175784,3.3343999343880606,35.68000030517578,40.65999984741211,0.10200000000000001,0.05202,0.0,0.51,799180.0,116529337000.0,548900.0,1380700.0,11691000.0,-0.27,23719000.0,13754000.0,2451316119.0,28322000.0,36230000.0,1844999000.0,1465090000.0,1010814119.0,-6924000.0,-58135000.0,1496220000.0,43.130001068115234,39.880001068115234,39.520751953125,NXRT
2025,6,33.767499923706055,0.031025005596650824,33.540000915527344,33.970001220703125,33.61999988555908,0.10846690165514457,33.189998626708984,33.91999816894531,0.1275,0.065025,0.0,0.51,848350.0,33509856666.666668,621400.0,1032500.0,14363000.0,-0.28,13623000.0,13478000.0,2286515140.0,19880000.0,34542000.0,1814420000.0,1466530000.0,845144140.0,-7061000.0,-78152000.0,1504147000.0,34.09299850463867,33.099998474121094,33.32135391235352,NXRT
2024,9,17.570000076293944,0.16789992294325073,17.020000457763672,18.07999992370605,17.57599983215332,0.11973012115486198,17.059999465942383,17.989999771118164,0.014000000000000002,0.0009800000000000002,0.0,0.07,2226380.0,215730977000.00003,1727800.0,2924500.0,2041000.0,-0.1,12782000.0,10433000.0,3327754572.0,13926000.0,43556000.0,2791858000.0,1324336000.0,1659198572.0,-10907000.0,-1446207000.0,1746701000.0,17.649999618530273,16.93000030517578,16.738853454589844,VRE
2024,12,17.188000106811522,0.6696192654424522,16.290000915527344,18.209999084472656,16.899999618530273,0.33455011291516756,16.40999984741211,17.559999465942383,0.016,0.00128,0.0,0.08,2045860.0,1448446413000.0,1276900.0,4152000.0,1375000.0,-0.13,7251000.0,8388000.0,3210264767.0,11859000.0,39193000.0,2771704000.0,1323474000.0,1545130767.0,-14023000.0,-1466187000.0,1740364000.0,18.290000915527344,17.40999984741211,17.298320770263672,VRE
2025,3,16.55799980163574,0.10411998069794234,16.059999465942383,16.899999618530273,16.342000007629395,0.1694204321674988,15.779999732971191,16.780000686645508,0.016,0.00128,0.0,0.08,2528820.0,290185402000.0,1872200.0,3149300.0,1169000.0,-0.12,7596000.0,9136000.0,3243899026.0,13193000.0,40359000.0,2747694000.0,1322036000.0,1578837026.0,-13730000.0,-1484436000.0,1733102000.0,17.1200008392334,16.3799991607666,16.531681060791016,VRE
2025,6,15.052500247955322,0.0008916629791807887,15.020000457763672,15.09000015258789,15.0,0.003666675567728935,14.920000076293944,15.0600004196167,0.0,0.0,0.0,0.0,2517450.0,424195396666.66656,1942500.0,3351500.0,1119000.0,0.12,11438000.0,36567000.0,3049164876.0,23790000.0,46745000.0,2870572000.0,1459964000.0,1389552876.0,11843000.0,-1481156000.0,1903121000.0,15.260000228881836,14.789999961853027,14.979626655578612,VRE
2024,6,15.302500009536741,0.025625023841939935,15.149999618530272,15.460000038146973,15.477500200271606,0.13942497844701937,15.09000015258789,15.93000030517578,0.045,0.0081,0.0,0.18,2805550.0,170011896666.66666,2360500.0,3223300.0,12575000.0,-0.04,5629000.0,5913000.0,2080245026.0,28857000.0,35946000.0,1796594000.0,522734000.0,1401905026.0,-3471000.0,-608310000.0,743330000.0,15.640000343322754,15.1899995803833,14.448598861694336,ELME
2024,9,17.743999862670897,0.19733048812922743,17.3799991607666,18.450000762939453,17.636000061035155,0.16833016960190528,17.18000030517578,18.26000022888184,0.036,0.00648,0.0,0.18,2659560.0,940403998000.0,2061900.0,4376500.0,12676000.0,-0.03,4840000.0,6587000.0,2221200900.0,20666000.0,36562000.0,1789604000.0,522914000.0,1548095900.0,-2970000.0,-627186000.0,754186000.0,17.93000030517578,17.34000015258789,16.74632453918457,ELME
2024,12,15.906000137329102,1.0197305016713472,14.789999961853027,16.8700008392334,15.599999809265137,0.7459998455049575,14.859999656677246,16.719999313354492,0.036,0.00648,0.0,0.18,3083300.0,3581585835000.0,1903600.0,6447200.0,12511000.0,-0.03,6144000.0,6385000.0,2030276830.0,24504000.0,36289000.0,1780750000.0,522953000.0,1344202830.0,-3015000.0,-646095000.0,763684000.0,16.889999389648438,16.399999618530273,16.16969108581543,ELME
2025,3,17.287500381469727,0.007291692098078784,17.18000030517578,17.3700008392334,17.22000026702881,0.0064666575114340165,17.100000381469727,17.270000457763672,0.045,0.0081,0.0,0.18,3363500.0,250503966666.66666,2823100.0,3990800.0,12206000.0,-0.05,6396000.0,4785000.0,2224518680.0,16175000.0,37253000.0,1767983000.0,523061000.0,1531709680.0,-4675000.0,-666713000.0,764378000.0,17.549999237060547,16.899999618530273,16.889978408813477,ELME
2024,6,8.017500042915344,0.005091655763010314,7.960000038146973,8.119999885559082,8.079999804496765,0.0214666924794642,7.96999979019165,8.289999961853027,0.0,0.0,0.0,0.0,5886725.0,13361383435833.33,3514200.0,11270800.0,7750000.0,-0.43,88539000.0,-46471000.0,2380074866.0,-28918000.0,28591000.0,1464851000.0,1211315000.0,1200616866.0,-61103000.0,-187004000.0,1564360000.0,8.09000015258789,7.889999866485596,7.457333087921143,AIV
2024,9,9.132000160217284,0.03911996448523492,8.8100004196167,9.289999961853027,9.030000114440918,0.05384995212561988,8.770000457763672,9.239999771118164,0.0,0.0,0.0,0.0,4416620.0,1461681571999.9998,3620100.0,6485900.0,7896000.0,-0.16,82620000.0,-4848000.0,2480835058.0,-19571000.0,29821000.0,1480385000.0,1250619000.0,1237706058.0,-20065000.0,-208940000.0,1600216000.0,9.270000457763672,8.739999771118164,8.204000473022461,AIV
2024,12,8.542000007629394,0.0678700312425462,8.229999542236328,8.84000015258789,8.576000022888184,0.08582993499767316,8.270000457763672,8.989999771118164,0.0,0.0,0.0,0.0,4109900.0,1991891395000.0,2742300.0,5673500.0,8276000.0,-0.08,141072000.0,10860000.0,2528715370.0,-45330000.0,30280000.0,1193617000.0,1070660000.0,1239439370.0,-7636000.0,-303409000.0,1644613000.0,8.899999618530273,8.510000228881836,8.101333618164062,AIV
2025,3,8.777499914169312,0.03115829893757405,8.630000114440918,9.029999732971191,8.72249984741211,0.006091688028997548,8.609999656677246,8.789999961853027,0.0,0.0,0.0,0.0,4648800.0,1928750700000.0,3136200.0,6390100.0,8028000.0,-0.1,49147000.0,5641000.0,2300748355.0,-15363000.0,29287000.0,1193481000.0,1082995000.0,1249315355.0,-11712000.0,-317195000.0,1570211000.0,9.130000114440918,8.680000305175781,8.789999961853027,AIV
2024,6,67.71749877929688,0.710088743090938,67.05000305175781,68.94999694824219,67.61249732971191,0.16735839996544988,67.08999633789062,68.08999633789062,0.1875,0.140625,0.0,0.75,428900.0,17945246666.666668,306500.0,573100.0,0.0,-0.19,14328000.0,7669000.0,2031124279.0,22861000.0,37632000.0,1518850000.0,883683000.0,1008502279.0,-1663000.0,-579139000.0,984568000.0,69.94000244140625,67.20999908447266,64.2765884399414,CSR
2024,9,73.70600128173828,3.359530859685036,70.83000183105469,75.91000366210938,72.89400024414063,4.660824861453145,70.01000213623047,75.5,0.15,0.11249999999999999,0.0,0.75,578280.0,28530797000.0,362500.0,820700.0,0.0,-0.4,14453000.0,6995000.0,2194991960.0,32319000.0,36124000.0,1593720000.0,882266000.0,1167546960.0,-1951000.0,-597720000.0,982266000.0,76.16000366210938,73.75,70.83441162109375,CSR
2024,12,68.60999908447266,10.100461636361432,65.0199966430664,72.4000015258789,67.37999877929687,4.64714965973399,65.55999755859375,70.0,0.15,0.11249999999999999,0.0,0.75,570260.0,240576508000.0,247500.0,1432900.0,792000.0,-0.31,12030000.0,4009000.0,2029334850.0,18665000.0,37748000.0,1609285000.0,908026000.0,1105961850.0,-5786000.0,-615242000.0,1014704000.0,72.86000061035156,69.63999938964844,67.5234146118164,CSR
2025,3,64.2860008239746,2.1184313204983463,62.650001525878906,66.0,63.273999786376955,3.810576410219074,60.220001220703125,65.5999984741211,0.154,0.11858,0.0,0.77,421540.0,8713293000.0,323500.0,538700.0,0.0,-0.22,11916000.0,5454000.0,2043506250.0,25429000.0,37929000.0,1592254000.0,906719000.0,1083591250.0,-4181000.0,-631855000.0,1013084000.0,66.87999725341797,63.70000076293945,64.00776672363281,CSR
2025,6,63.207499504089355,0.5750902117421556,62.45000076293945,63.869998931884766,62.4350004196167,2.9452299362201324,60.060001373291016,63.84999847412109,0.1925,0.14822500000000002,0.0,0.77,536400.0,28487153333.333332,397400.0,775000.0,0.0,-0.87,12378000.0,-6061000.0,1967377191.0,25265000.0,39625000.0,1821300000.0,895218000.0,1007280191.0,-16785000.0,-659266000.0,1168347000.0,64.5,62.34000015258789,63.05096435546875,CSR
2024,6,22.839975357055664,0.023256760602331505,22.65999984741211,22.989900588989254,22.87999963760376,0.02433332824724187,22.649999618530277,22.989999771118164,0.0,0.0,0.0,0.0,42947.0,75116911.33333331,35521.0,54970.0,0.0,0.0,39457000.0,12552000.0,0.0,18557000.0,33272000.0,1115117000.0,668876000.0,0.0,5181000.0,-25364000.0,697315000.0,22.972999572753903,22.625,21.42731475830078,UMH-PD
2024,9,24.059999847412108,0.11740020523102337,23.6299991607666,24.36000061035156,24.043000030517582,0.09921989753747797,23.51000022888184,24.270000457763672,0.0,0.0,0.0,0.0,98832.6,838060129.3000001,56786.0,128895.0,0.0,0.0,66704000.0,19429000.0,0.0,16726000.0,32714000.0,1164628000.0,614944000.0,0.0,12905000.0,-25364000.0,643148000.0,23.780000686645508,23.38999938964844,22.309595108032227,UMH-PD
2024,12,22.996859741210937,0.0678152647062242,22.57999992370605,23.224300384521484,23.040999984741212,0.0499801659778314,22.674999237060547,23.270000457763672,0.0,0.0,0.0,0.0,149949.0,2795682654.5,74401.0,216057.0,0.0,0.0,99720000.0,10898000.0,0.0,27270000.0,34291000.0,1208179000.0,614722000.0,0.0,4980000.0,-25364000.0,647819000.0,23.270000457763672,22.899999618530277,22.457176208496094,UMH-PD
2025,3,22.42650032043457,0.06639562361670091,22.170000076293945,22.76000022888184,22.456250190734863,0.07025599072827997,22.1200008392334,22.75,0.0,0.0,0.0,0.0,137422.25,1204068878.2500002,99139.0,181618.0,0.0,0.0,35199000.0,10744000.0,0.0,12779000.0,33851000.0,1196860000.0,606301000.0,0.0,4810000.0,-25364000.0,635111000.0,22.559999465942383,22.270000457763672,22.15323257446289,UMH-PD
2024,6,17.59749984741211,0.11235823466025364,17.149999618530273,17.959999084472656,17.619999885559082,0.07720025329642037,17.309999465942383,17.90999984741211,0.0625,0.015625,0.0,0.25,135675.0,2472862500.0,75600.0,184500.0,0.0,-0.13,18946000.0,3126000.0,746570883.0,6941000.0,12932000.0,673141000.0,458403000.0,308839883.0,-2309000.0,-53821000.0,480039000.0,17.8700008392334,17.299999237060547,16.560819625854492,BRT
2024,9,18.413999557495117,0.2696303588109005,17.709999084472656,19.059999465942383,18.277999877929688,0.22186987197892388,17.84000015258789,19.0,0.05,0.0125,0.0,0.25,116700.0,2272625000.0,63200.0,193100.0,0.0,-0.12,45801000.0,3268000.0,752345840.0,8968000.0,12990000.0,694173000.0,484305000.0,312888840.0,-2167000.0,-60716000.0,507974000.0,18.770000457763672,18.09000015258789,17.1363525390625,BRT
2024,12,18.50800018310547,0.9631202000429768,17.559999465942383,20.0,18.190000152587892,0.27064973411579524,17.700000762939453,18.76000022888184,0.05,0.0125,0.0,0.25,165360.0,8720138000.0,94500.0,321100.0,0.0,-0.11,27856000.0,3875000.0,760736160.0,1429000.0,13434000.0,688603000.0,483634000.0,322232160.0,-2024000.0,-67485000.0,508549000.0,20.0,18.540000915527344,17.927810668945312,BRT
2025,3,18.050000190734863,0.06573341776553727,17.81999969482422,18.36000061035156,17.755000114440918,0.09316658274353133,17.40999984741211,18.149999618530277,0.0625,0.015625,0.0,0.25,145850.0,2997563333.3333335,75900.0,206400.0,0.0,-0.12,24366000.0,3426000.0,777582594.0,246000.0,13069000.0,681332000.0,482879000.0,321804594.0,-2308000.0,-74569000.0,505524000.0,18.239999771118164,17.399999618530273,17.252607345581055,BRT
2025,3,23.510000228881836,4.708599296951434,21.65999984741211,26.25,23.904000091552735,4.339731795807167,21.739999771118164,26.520000457763672,0.076,0.02888,0.0,0.38,11648860.0,45155191853000.0,7664800.0,23624900.0,0.0,0.39,89523000.0,46722000.0,4400752604.0,-837650000.0,70594000.0,6225851000.0,350000000.0,4400752704.0,39806000.0,1685000.0,1276505000.0,23.13999938964844,21.399999618530277,21.127635955810547,MRP
2025,6,27.777499675750732,0.1816246611278974,27.26000022888184,28.299999237060547,27.99749994277954,0.4909578304295768,27.200000762939453,28.71999931335449,0.0,0.0,0.0,0.0,4421325.0,2528519362500.0005,2868500.0,6355800.0,0.0,0.0,66575000.0,127813000.0,4993236698.0,109094000.0,127042000.0,6885411000.0,1011162000.0,4732759698.0,112760000.0,-98000.0,2099397000.0,28.01000022888184,27.440000534057617,26.979625701904297,MRP
2024,6,53.125,0.0017666076698031024,53.08000183105469,53.16999816894531,53.16499996185303,0.06176654408894483,52.81999969482422,53.369998931884766,0.06575,0.017292250000000002,0.0,0.263,25242875.0,15085380115833.338,21568200.0,29176900.0,788639000.0,0.3,442820000.0,518123000.0,71358483709.0,981172000.0,1239592000.0,64041274000.0,24310694000.0,45994305709.0,260968000.0,-7724318000.0,29146467000.0,54.650001525878906,52.66999816894531,49.71244812011719,O
2024,9,62.32400054931641,0.3486298533636728,61.630001068115234,62.97999954223633,62.295999908447264,0.22397967483702835,61.630001068115234,62.72999954223633,0.10540000000000001,0.020829800000000002,0.0,0.264,22851940.0,35020410803000.0,16318400.0,31051500.0,835328000.0,0.3,396956000.0,541349000.0,81217587740.0,841468000.0,1238761000.0,64603355000.0,25718017000.0,55504993740.0,271124000.0,-8151359000.0,29799056000.0,63.38999938964844,61.52000045776367,59.03082275390625,O
2024,12,54.78600006103515,4.707376248475343,52.560001373291016,57.56999969482422,54.04799957275391,2.567768154603252,52.65999984741211,56.16999816894531,0.1056,0.0209088,0.0,0.264,25242220.0,76226537712000.0,20403900.0,40708900.0,877668000.0,0.23,444962000.0,484019000.0,73878016510.0,971963000.0,1243990000.0,65067732000.0,25096793000.0,47615602510.0,201350000.0,-8648559000.0,29783353000.0,57.66999816894531,55.68000030517578,53.82557678222656,O
2025,3,57.070000648498535,1.4525986694340356,55.900001525878906,58.75,56.894999504089355,1.2781668116258595,55.79999923706055,58.47999954223633,0.067,0.017956000000000003,0.0,0.268,30151300.0,21517894086666.668,23887300.0,34320400.0,952410000.0,0.28,319007000.0,530150000.0,78698804620.0,787516000.0,1273824000.0,66047087000.0,25313930000.0,52386626620.0,251462000.0,-9117085000.0,30515509000.0,59.02000045776367,56.630001068115234,56.8502197265625,O
2024,6,60.00904941558838,1.8252055340987343,58.21979904174805,61.5,61.05250072479248,0.665625082652694,60.25,61.90999984741211,0.26171875,0.27398681640625006,0.0,1.046875,6347.75,4561714.916666667,3830.0,8892.0,793107000.0,0.0,1234433000.0,795734000.0,0.0,874783000.0,1230334000.0,28191389000.0,25287745000.0,0.0,569436000.0,-6155936000.0,29790258000.0,60.25,58.21979904174805,55.23329162597656,SPG-PJ
2024,9,62.446520233154295,0.32188869781821117,61.83000183105469,63.26259994506836,63.30998001098633,0.2559899961168435,62.720001220703125,63.959999084472656,0.209375,0.21918945312500002,0.0,1.046875,3668.6,2991303.3000000003,1278.0,4967.0,767756000.0,0.0,2170102000.0,775700000.0,0.0,706480000.0,1222578000.0,28089834000.0,25417558000.0,0.0,546671000.0,-6358449000.0,29953682000.0,63.02999877929688,61.09000015258789,58.50162887573242,SPG-PJ
2024,12,61.04751968383789,1.902056116501627,59.55759811401367,62.59999847412109,60.28990020751953,2.783607239504633,57.90010070800781,61.900001525878906,0.209375,0.21918945312500002,0.0,1.046875,5941.2,13380800.2,3061.0,10861.0,796513000.0,0.0,1400345000.0,967266000.0,0.0,867679000.0,1310458000.0,27106577000.0,24205430000.0,0.0,771759000.0,-6382515000.0,28806239000.0,63.619998931884766,61.22999954223633,58.70475387573242,SPG-PJ
2025,3,58.8661994934082,0.497689241873257,58.220001220703125,59.86479949951172,58.36500072479248,0.5527003016165194,57.45000076293945,59.2400016784668,0.26171875,0.27398681640625006,0.0,1.046875,3258.75,2295644.2499999995,1804.0,5359.0,779888000.0,0.0,1380008000.0,697218000.0,0.0,597017000.0,1198597000.0,27318079000.0,24753200000.0,0.0,477860000.0,-6709618000.0,29233568000.0,58.59999847412109,58.02999877929688,56.48341751098633,SPG-PJ
2024,6,61.01249885559082,0.1012917353315644,60.7599983215332,61.43999862670898,61.46500015258789,0.12136585184877165,61.150001525878906,61.93999862670898,0.0625,0.015625,0.0,0.25,3521725.0,49421309166.666664,3235900.0,3778900.0,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,61.97999954223633,60.52000045776367,58.240718841552734,ADC
2024,9,74.86000061035156,2.2801973388704897,72.9000015258789,77.13999938964844,74.97799987792969,1.110274296271383,73.87999725341797,76.69000244140625,0.05,0.0125,0.0,0.25,4707160.0,1251400343000.0,3000400.0,5575800.0,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,75.55000305175781,72.72000122070312,72.26718139648438,ADC
2024,12,73.11600036621094,8.869019842840508,69.94000244140625,76.58999633789062,72.03600158691407,5.873833940434273,70.16999816894531,74.72000122070312,0.0506,0.0128018,0.0,0.253,4002620.0,6745032907000.0,2328100.0,8588300.0,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,76.58999633789062,74.08000183105469,72.6812744140625,ADC
2025,3,75.87200012207032,2.1392689022875837,73.5,77.01000213623047,75.89199829101562,0.9414678128086968,74.45999908447266,76.87999725341797,0.0506,0.0128018,0.0,0.253,7047020.0,4509584967000.0,4245100.0,9967900.0,105485000.0,0.42,7915000.0,78737000.0,11492605962.0,126657000.0,148781000.0,8419562000.0,2950110000.0,8492334962.0,47148000.0,-508059000.0,3155657000.0,76.69999694824219,73.2699966430664,74.72869110107422,ADC
