periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,11508000.0,0.41,21262000.0,36650000.0,2435226582.0,19659000.0,36017000.0,1945563000.0,1454418000.0,1018359582.0,10638000.0,23695000.0,1491959000.0,6,2024,NXRT,36.72999954223633,39.720001220703125,36.5,39.5099983215332,3298500,37.69450759887695,0.462,0.0
3M,USD,12746000.0,-0.35,17412000.0,17088000.0,2551165663.0,27798000.0,35022000.0,1901883000.0,1454735000.0,1118009663.0,-8888000.0,2232000.0,1500227000.0,9,2024,NXRT,46.849998474121094,47.650001525878906,43.10499954223633,44.0099983215332,3071000,42.51091003417969,0.462,0.0
3M,USD,12337000.0,0.0,23148000.0,-2117000.0,2497920669.0,6429000.0,36921000.0,1874018000.0,1463650000.0,1060597669.0,-27038000.0,-38030000.0,1491270000.0,12,2024,NXRT,47.40999984741211,47.40999984741211,40.83000183105469,41.75,2709500,40.74139404296875,0.51,0.0
3M,USD,11691000.0,-0.27,23719000.0,13754000.0,2451316119.0,28322000.0,36230000.0,1844999000.0,1465090000.0,1010814119.0,-6924000.0,-58135000.0,1496220000.0,3,2025,NXRT,42.45000076293945,43.130001068115234,37.540000915527344,39.529998779296875,3387300,39.00892639160156,0.51,0.0
3M,USD,1998000.0,0.03,18398000.0,23168000.0,3131709565.0,10833000.0,39184000.0,2819378000.0,1632765000.0,1391261565.0,2735000.0,-1429887000.0,1757559000.0,6,2024,VRE,15.4399995803833,15.710000038146973,13.84000015258789,15.0,21075500,14.737846374511719,0.0,0.0
3M,USD,2041000.0,-0.1,12782000.0,10433000.0,3327754572.0,13926000.0,43556000.0,2791858000.0,1324336000.0,1659198572.0,-10907000.0,-1446207000.0,1746701000.0,9,2024,VRE,17.479999542236328,18.18000030517578,16.93000030517578,17.860000610351562,9979600,17.617822647094727,0.07,0.0
3M,USD,1375000.0,-0.13,7251000.0,8388000.0,3210264767.0,11859000.0,39193000.0,2771704000.0,1323474000.0,1545130767.0,-14023000.0,-1466187000.0,1740364000.0,12,2024,VRE,18.209999084472656,18.290000915527344,16.149999618530273,16.6299991607666,9679700,16.470077514648438,0.08,0.0
3M,USD,1169000.0,-0.12,7596000.0,9136000.0,3237849771.0,13193000.0,40359000.0,2747694000.0,1322036000.0,1572787771.0,-13730000.0,-1484436000.0,1733102000.0,3,2025,VRE,16.899999618530273,17.1200008392334,15.930000305175781,16.920000076293945,10151900,16.839332580566406,0.0,0.0
3M,USD,12575000.0,-0.04,5629000.0,5913000.0,0.0,28857000.0,35946000.0,1796594000.0,522734000.0,0.0,-3471000.0,-608310000.0,743330000.0,6,2024,ELME,15.420000076293945,15.949999809265137,14.920000076293945,15.930000305175781,11222200,15.24193000793457,0.18,0.0
3M,USD,12676000.0,-0.03,4840000.0,6587000.0,2221200900.0,20666000.0,36562000.0,1789604000.0,522914000.0,1548095900.0,-2970000.0,-627186000.0,754186000.0,9,2024,ELME,17.520000457763672,18.489999771118164,17.200000762939453,17.59000015258789,11763600,17.030723571777344,0.18,0.0
3M,USD,12511000.0,-0.03,6144000.0,6385000.0,2030276830.0,24504000.0,36289000.0,1780750000.0,522953000.0,1344202830.0,-3015000.0,-646095000.0,763684000.0,12,2024,ELME,16.8700008392334,16.899999618530273,14.5600004196167,15.270000457763672,14451300,14.932826042175293,0.18,0.0
3M,USD,12206000.0,-0.05,6396000.0,4785000.0,2224518680.0,16175000.0,37253000.0,1767983000.0,523061000.0,1531709680.0,-4675000.0,-666713000.0,764378000.0,3,2025,ELME,17.34000015258789,17.6200008392334,16.799999237060547,17.399999618530273,14295700,17.217695236206055,0.18,0.0
3M,USD,0.0,0.01,39457000.0,12552000.0,2023370502.0,18557000.0,33272000.0,1115117000.0,668876000.0,1125762502.0,5181000.0,-25364000.0,697315000.0,6,2024,UMH,15.109999656677246,16.100000381469727,14.989999771118164,15.989999771118164,9223100,15.24831771850586,0.0,0.0
3M,USD,0.0,0.11,66704000.0,19429000.0,2444472990.0,16726000.0,32714000.0,1164628000.0,614944000.0,1547969990.0,12905000.0,-25364000.0,643148000.0,9,2024,UMH,19.399999618530273,20.639999389648438,19.18000030517578,19.670000076293945,13548300,18.965988159179688,0.0,0.0
3M,USD,0.0,0.0,99720000.0,10898000.0,2367281920.0,27270000.0,34291000.0,1208179000.0,614722000.0,1546441920.0,4980000.0,-25364000.0,647819000.0,12,2024,UMH,19.200000762939453,20.030000686645508,18.3799991607666,18.8799991607666,13339400,18.40679359436035,0.0,0.0
3M,USD,0.0,0.0,35199000.0,10744000.0,2347499457.0,12779000.0,33851000.0,1196860000.0,606301000.0,1543808457.0,4810000.0,-25364000.0,635111000.0,3,2025,UMH,18.860000610351562,19.139999389648438,17.6200008392334,18.700000762939453,8576500,18.451330184936523,0.0,0.0
3M,USD,7750000.0,-0.43,88539000.0,-46471000.0,2380074866.0,-28918000.0,28591000.0,1464851000.0,1211315000.0,1200616866.0,-61103000.0,-187004000.0,1564360000.0,6,2024,AIV,7.980000019073486,8.399999618530273,7.889999866485596,8.289999961853027,23546900,7.737333297729492,0.0,0.0
3M,USD,7896000.0,-0.16,82620000.0,-4848000.0,2480835058.0,-19571000.0,29821000.0,1480385000.0,1250619000.0,1237706058.0,-20065000.0,-208940000.0,1600216000.0,9,2024,AIV,9.210000038146973,9.40999984741211,8.699999809265137,9.039999961853027,19384500,8.437333106994629,0.0,0.0
3M,USD,8276000.0,-0.08,141072000.0,10860000.0,2528715370.0,-45330000.0,30280000.0,1193617000.0,1070660000.0,1239439370.0,-7636000.0,-303409000.0,1644613000.0,12,2024,AIV,8.84000015258789,9.15999984741211,7.980000019073486,9.09000015258789,18355000,8.484000205993652,0.0,0.0
3M,USD,8028000.0,-0.1,49147000.0,5641000.0,2300748355.0,-15363000.0,29287000.0,1193481000.0,1082995000.0,1249315355.0,-11712000.0,-317195000.0,1570211000.0,3,2025,AIV,9.029999732971191,9.130000114440918,8.390000343322754,8.800000190734863,19595700,8.800000190734863,0.0,0.0
3M,USD,0.0,-0.37,12682000.0,4415000.0,1868213918.0,24403000.0,37107000.0,1519833000.0,884857000.0,850731918.0,-4792000.0,-564951000.0,979828000.0,3,2024,CSR,55.22999954223633,58.09000015258789,20.100000381469727,57.13999938964844,1458000,53.890289306640625,0.75,0.0
3M,USD,0.0,-0.19,14328000.0,7669000.0,2031124279.0,22861000.0,37632000.0,1518850000.0,883683000.0,1008502279.0,-1663000.0,-579139000.0,984568000.0,6,2024,CSR,68.94999694824219,69.94000244140625,65.9000015258789,67.62999725341797,1786400,64.65142059326172,0.75,0.0
3M,USD,0.0,-0.4,14453000.0,6995000.0,2194991960.0,32319000.0,36124000.0,1593720000.0,882266000.0,1167546960.0,-1951000.0,-597720000.0,982266000.0,9,2024,CSR,74.23999786376953,76.16000366210938,70.0199966430664,70.47000122070312,2433700,68.11697387695312,0.75,0.0
3M,USD,792000.0,-0.31,12030000.0,4009000.0,2029334850.0,18665000.0,37748000.0,1609285000.0,908026000.0,1105961850.0,-5786000.0,-615242000.0,1014704000.0,12,2024,CSR,72.4000015258789,72.86000061035156,64.05000305175781,66.1500015258789,2732500,64.61827850341797,0.75,0.0
3M,USD,0.0,-0.22,11916000.0,5454000.0,2042961961.0,25429000.0,37929000.0,1592254000.0,906719000.0,1083046961.0,-4181000.0,-631855000.0,1013084000.0,3,2025,CSR,66.0,66.87999725341797,61.45000076293945,64.75,1733300,63.97904586791992,0.77,0.0
3M,USD,0.0,0.0,39457000.0,12552000.0,0.0,18557000.0,33272000.0,1115117000.0,668876000.0,0.0,5181000.0,-25364000.0,697315000.0,6,2024,UMH-PD,22.65999984741211,23.0,22.6200008392334,22.989999771118164,171788,21.45531463623047,0.0,0.0
3M,USD,0.0,0.0,66704000.0,19429000.0,0.0,16726000.0,32714000.0,1164628000.0,614944000.0,0.0,12905000.0,-25364000.0,643148000.0,9,2024,UMH-PD,23.75,24.3799991607666,23.389999389648438,24.09000015258789,431635,22.859981536865234,0.0,0.0
3M,USD,0.0,0.0,99720000.0,10898000.0,0.0,27270000.0,34291000.0,1208179000.0,614722000.0,0.0,4980000.0,-25364000.0,647819000.0,12,2024,UMH-PD,22.90999984741211,23.350000381469727,22.56999969482422,22.809999465942383,707672,22.013242721557617,0.0,0.0
3M,USD,0.0,0.0,35199000.0,10744000.0,0.0,12779000.0,33851000.0,1196860000.0,606301000.0,0.0,4810000.0,-25364000.0,635111000.0,3,2025,UMH-PD,22.290000915527344,22.84000015258789,22.1200008392334,22.3799991607666,561070,21.986223220825195,0.0,0.0
3M,USD,0.0,-0.13,18946000.0,3126000.0,746570883.0,6941000.0,12932000.0,673141000.0,458403000.0,308839883.0,-2309000.0,-53821000.0,480039000.0,6,2024,BRT,17.610000610351562,18.0,16.920000076293945,17.469999313354492,542700,16.51799201965332,0.25,0.0
3M,USD,0.0,-0.12,45801000.0,3268000.0,752345840.0,8968000.0,12990000.0,694173000.0,484305000.0,312888840.0,-2167000.0,-60716000.0,507974000.0,9,2024,BRT,18.700000762939453,19.299999237060547,17.350000381469727,17.579999923706055,490500,16.858510971069336,0.25,0.0
3M,USD,0.0,-0.11,27856000.0,3875000.0,760736160.0,1429000.0,13434000.0,688603000.0,483634000.0,322232160.0,-2024000.0,-67485000.0,508549000.0,12,2024,BRT,20.0,20.0,17.18000030517578,18.030000686645508,777000,17.528459548950195,0.25,0.0
3M,USD,0.0,-0.12,24366000.0,3426000.0,777582594.0,246000.0,13069000.0,681332000.0,482879000.0,321804594.0,-2308000.0,-74569000.0,505524000.0,3,2025,BRT,17.860000610351562,19.010000228881836,16.950000762939453,17.0,624500,16.76388931274414,0.25,0.0
3M,USD,0.0,0.39,89523000.0,46722000.0,4400752604.0,-837650000.0,70594000.0,6225851000.0,350000000.0,4400752704.0,39806000.0,1685000.0,1276505000.0,3,2025,MRP,22.520000457763672,26.989999771118164,21.020000457763672,26.510000228881836,51748700,26.117565155029297,0.0,0.0
3M,USD,793107000.0,1.51,1234433000.0,795734000.0,73013212786.0,874783000.0,1230334000.0,28191389000.0,25287745000.0,49478272786.0,569436000.0,-6155936000.0,29790258000.0,6,2024,SPG,151.35000610351562,154.8800048828125,144.89999389648438,151.8000030517578,33971100,144.47325134277344,2.0,0.0
3M,USD,767756000.0,1.46,2170102000.0,775700000.0,78465750884.0,706480000.0,1222578000.0,28089834000.0,25417558000.0,55147530884.0,546671000.0,-6358449000.0,29953682000.0,9,2024,SPG,164.0500030517578,170.8699951171875,159.47000122070312,169.02000427246094,36036200,162.9818115234375,2.05,0.0
3M,USD,796513000.0,2.04,1400345000.0,967266000.0,79698765144.0,867679000.0,1310458000.0,27106577000.0,24205430000.0,56188358144.0,771759000.0,-6382515000.0,28806239000.0,12,2024,SPG,183.16000366210938,183.97999572753906,168.50999450683594,172.2100067138672,32648600,168.15338134765625,2.1,0.0
3M,USD,779888000.0,1.27,1380008000.0,697218000.0,77609047497.0,597017000.0,1198597000.0,27318079000.0,24753200000.0,54183836497.0,477860000.0,-6709618000.0,29233568000.0,3,2025,SPG,187.2899932861328,190.13999938964844,158.22000122070312,166.0800018310547,40802800,164.04161071777344,2.1,0.0
3M,USD,793107000.0,0.0,1234433000.0,795734000.0,0.0,874783000.0,1230334000.0,28191389000.0,25287745000.0,0.0,569436000.0,-6155936000.0,29790258000.0,6,2024,SPG-PJ,58.21979904174805,63.5,58.21979904174805,61.90999984741211,25391,57.791934967041016,1.046875,0.0
3M,USD,767756000.0,0.0,2170102000.0,775700000.0,0.0,706480000.0,1222578000.0,28089834000.0,25417558000.0,0.0,546671000.0,-6358449000.0,29953682000.0,9,2024,SPG-PJ,61.83000183105469,64.0,61.09000015258789,64.0,16945,60.7861213684082,1.046875,0.0
3M,USD,796513000.0,0.0,1400345000.0,967266000.0,0.0,867679000.0,1310458000.0,27106577000.0,24205430000.0,0.0,771759000.0,-6382515000.0,28806239000.0,12,2024,SPG-PJ,62.25,63.619998931884766,58.22999954223633,58.22999954223633,25092,56.233089447021484,1.046875,0.0
3M,USD,779888000.0,0.0,1380008000.0,697218000.0,0.0,597017000.0,1198597000.0,27318079000.0,24753200000.0,0.0,477860000.0,-6709618000.0,29233568000.0,3,2025,SPG-PJ,58.599998474121094,60.0,57.45000076293945,60.0,13845,58.939693450927734,1.046875,0.0
3M,USD,788639000.0,0.3,442820000.0,518123000.0,71358483709.0,981172000.0,1239592000.0,64041274000.0,24310694000.0,45994305709.0,260968000.0,-7724318000.0,29146467000.0,6,2024,O,53.16999816894531,54.650001525878906,51.869998931884766,52.81999969482422,101006100,49.71555709838867,0.263,0.0
3M,USD,835328000.0,0.3,396956000.0,541349000.0,81217587740.0,841468000.0,1238761000.0,64603355000.0,25718017000.0,55504993740.0,271124000.0,-8151359000.0,29799056000.0,9,2024,O,61.630001068115234,63.4900016784668,60.41999816894531,63.41999816894531,95686800,60.567474365234375,0.263,0.0
3M,USD,877668000.0,0.23,444962000.0,484019000.0,73878016510.0,971963000.0,1243990000.0,65067732000.0,25096793000.0,47615602510.0,201350000.0,-8648559000.0,29783353000.0,12,2024,O,57.56999969482422,57.66999816894531,51.7400016784668,53.40999984741211,117145800,51.668495178222656,0.264,0.0
3M,USD,952410000.0,0.28,319007000.0,530150000.0,78698804620.0,787516000.0,1273824000.0,66047087000.0,25313930000.0,52386626620.0,251462000.0,-9117085000.0,30515509000.0,3,2025,O,56.68000030517578,60.38999938964844,55.5099983215332,58.0099983215332,128807300,56.930702209472656,0.268,0.0
3M,USD,243613000.0,0.17,126365000.0,166365000.0,20698439117.0,294059000.0,342074000.0,18253460000.0,7674709000.0,13118306117.0,122052000.0,-353310000.0,8707560000.0,6,2024,KIM,19.360000610351562,19.65999984741211,18.170000076293945,19.459999084472656,79268300,18.389619827270508,0.24,0.0
3M,USD,237837000.0,0.19,788951000.0,193573000.0,23320094549.0,295930000.0,349653000.0,18825407000.0,8302215000.0,15652185549.0,138426000.0,-387067000.0,9386245000.0,9,2024,KIM,23.110000610351562,24.25,22.75,23.219999313354492,85119600,22.219249725341797,0.24,0.0
3M,USD,257594000.0,0.23,688622000.0,183978000.0,23552880220.0,239541000.0,357293000.0,19113702000.0,8461176000.0,15920533220.0,167999000.0,-398792000.0,9464107000.0,12,2024,KIM,25.43000030517578,25.540000915527344,22.920000076293945,23.43000030517578,76295200,22.653034210205078,0.25,0.0
3M,USD,257156000.0,0.18,131271000.0,191960000.0,22320009583.0,223813000.0,372976000.0,18612386000.0,8024131000.0,14432525583.0,134503000.0,-443533000.0,8950651000.0,3,2025,KIM,22.040000915527344,22.34000015258789,20.0,21.239999771118164,117450000,20.740604400634766,0.25,0.0
3M,USD,172344000.0,0.546879,73814000.0,151977000.0,16545883522.0,203456000.0,252281000.0,10936118000.0,4365390000.0,11493259522.0,104929000.0,-1911741000.0,5421010000.0,6,2024,REG,61.470001220703125,62.790000915527344,60.0,62.20000076293945,20424600,59.81080627441406,0.67,0.0
3M,USD,179206000.0,0.540246,110009000.0,151945000.0,18250329558.0,227599000.0,254060000.0,10937473000.0,4365007000.0,13109930558.0,103576000.0,-1935358000.0,5482382000.0,9,2024,REG,72.20999908447266,75.26000213623047,70.81999969482422,72.2300033569336,21870400,70.23204040527344,0.67,0.0
3M,USD,192813000.0,0.459227,56283000.0,136900000.0,18500353267.0,191385000.0,258240000.0,10907846000.0,4343700000.0,13372621267.0,88677000.0,-1980076000.0,5491654000.0,12,2024,REG,75.58999633789062,76.44000244140625,72.25,73.93000030517578,24363200,72.53797149658203,0.705,0.0
3M,USD,188979000.0,0.584897,75093000.0,160984000.0,18576234097.0,161031000.0,266093000.0,11115818000.0,4376240000.0,13389348097.0,111853000.0,-2001878000.0,5683630000.0,3,2025,REG,76.30999755859375,78.18000030517578,70.11000061035156,73.76000213623047,23679700,73.05451965332031,0.705,0.0
3M,USD,194611000.0,0.0,103234000.0,158967000.0,0.0,109365000.0,201872000.0,7389468000.0,4553672000.0,0.0,114655000.0,-1177336000.0,5167796000.0,6,2024,FRT-PC,20.959999084472656,21.25,20.610000610351562,21.06999969482422,198523,19.871091842651367,0.0,0.0
3M,USD,206513000.0,0.0,97023000.0,107698000.0,0.0,85785000.0,203682000.0,7424262000.0,4472617000.0,0.0,63461000.0,-1211833000.0,5112672000.0,9,2024,FRT-PC,22.020000457763672,23.270000457763672,21.850000381469727,23.15999984741211,142839,22.170997619628906,0.0,0.0
3M,USD,229080000.0,0.0,123409000.0,111436000.0,0.0,55240000.0,209495000.0,7485404000.0,4473632000.0,0.0,68202000.0,-1242654000.0,5100327000.0,12,2024,FRT-PC,21.940000534057617,22.229999542236328,20.8799991607666,21.510000228881836,220400,20.87310218811035,0.0,0.0
3M,USD,220262000.0,0.0,109224000.0,109053000.0,0.0,120015000.0,204783000.0,7545352000.0,4513293000.0,0.0,66578000.0,-1275769000.0,5176245000.0,3,2025,FRT-PC,21.56999969482422,21.819900512695312,20.389999389648438,20.420000076293945,193165,20.107500076293945,0.0,0.0
3M,USD,194611000.0,1.32,103234000.0,158967000.0,13010982243.0,109365000.0,201872000.0,7389468000.0,4553672000.0,8375726243.0,114655000.0,-1177336000.0,5167796000.0,6,2024,FRT,100.94999694824219,102.87000274658203,98.12999725341797,100.97000122070312,9461200,96.85118103027344,1.09,0.0
3M,USD,206513000.0,0.7,97023000.0,107698000.0,14465929293.0,85785000.0,203682000.0,7424262000.0,4472617000.0,9766993293.0,63461000.0,-1211833000.0,5112672000.0,9,2024,FRT,114.18000030517578,118.33999633789062,112.8499984741211,114.97000122070312,17605600,111.48323059082031,0.0,0.0
3M,USD,229080000.0,0.75,123409000.0,111436000.0,14213912329.0,55240000.0,209495000.0,7485404000.0,4473632000.0,9590333329.0,68202000.0,-1242654000.0,5100327000.0,12,2024,FRT,116.05999755859375,116.4000015258789,109.5,111.94999694824219,12122400,109.60346984863281,0.0,0.0
3M,USD,220262000.0,0.72,109224000.0,109053000.0,12988671349.0,120015000.0,204783000.0,7545352000.0,4513293000.0,8391006349.0,66578000.0,-1275769000.0,5176245000.0,3,2025,FRT,105.19000244140625,106.4000015258789,94.58000183105469,97.81999969482422,17401800,96.72000122070312,0.0,0.0
3M,USD,94853000.0,0.53,9639000.0,82333000.0,8952701219.0,100969000.0,134952000.0,7656115000.0,2668856000.0,6232771219.0,54913000.0,-400809000.0,2837760000.0,6,2024,ADC,60.7599983215332,62.130001068115234,59.65999984741211,61.939998626708984,14086900,59.41124725341797,0.25,0.0
3M,USD,98205000.0,0.42,13237000.0,74547000.0,10669563258.0,140456000.0,135961000.0,7794550000.0,2675588000.0,7798363258.0,44528000.0,-434485000.0,2889573000.0,9,2024,ADC,72.9000015258789,77.30000305175781,72.72000122070312,75.33000183105469,19407100,73.06063079833984,0.25,0.0
3M,USD,106416000.0,0.42,6399000.0,75547000.0,10438224267.0,91397000.0,140368000.0,8120467000.0,2785421000.0,7555671267.0,45377000.0,-470622000.0,2975785000.0,12,2024,ADC,76.58999633789062,76.58999633789062,68.97000122070312,70.44999694824219,18875200,69.01346588134766,0.253,0.0
3M,USD,105485000.0,0.42,7915000.0,78737000.0,11286820818.0,126657000.0,148781000.0,8419562000.0,2950110000.0,8286549818.0,47148000.0,-508059000.0,3155657000.0,3,2025,ADC,73.5,78.23999786376953,73.2699966430664,77.19000244140625,29690100,76.41661834716797,0.0,0.0
3M,USD,2551000.0,0.58,2130000.0,153243000.0,12155692294.0,120479000.0,210055000.0,8577729000.0,4382807000.0,7810687294.0,106666000.0,-810689000.0,4532373000.0,6,2024,NNN,41.77000045776367,43.0,41.2400016784668,42.599998474121094,14597100,40.352848052978516,0.0,0.0
3M,USD,2224000.0,0.53,173526000.0,144395000.0,13473807454.0,206632000.0,211301000.0,8741219000.0,4372293000.0,9093130454.0,97904000.0,-818862000.0,4554717000.0,9,2024,NNN,46.970001220703125,49.099998474121094,46.900001525878906,48.4900016784668,19936400,46.51740264892578,0.0,0.0
3M,USD,2975000.0,0.52,8731000.0,144774000.0,11859813949.0,117678000.0,207340000.0,8736078000.0,4373803000.0,7661046949.0,97894000.0,-829287000.0,4510453000.0,12,2024,NNN,43.810001373291016,44.15999984741211,39.720001220703125,40.849998474121094,25437700,39.6888427734375,0.0,0.0
3M,USD,3577000.0,0.52,5097000.0,144181000.0,12384704954.0,203282000.0,221479000.0,8848124000.0,4375337000.0,8019632954.0,96458000.0,-841164000.0,4665231000.0,3,2025,NNN,42.2599983215332,44.189998626708984,41.06999969482422,42.650001525878906,29898900,42.05220031738281,0.0,0.0
3M,USD,248041000.0,0.29,407105000.0,140393000.0,11978055836.0,128516000.0,241676000.0,8170418000.0,5311444000.0,7065310836.0,88905000.0,-454967000.0,5785240000.0,3,2024,BRX,22.549999237060547,23.600000381469727,21.799999237060547,23.450000762939453,48455200,22.19338607788086,0.0,0.0
3M,USD,252664000.0,0.23,473615000.0,123780000.0,11841808460.0,183522000.0,242421000.0,8230408000.0,5375222000.0,6956988460.0,70125000.0,-467561000.0,5875515000.0,6,2024,BRX,22.559999465942383,23.139999389648438,22.020000457763672,23.09000015258789,37273300,22.110074996948242,0.0,0.0
3M,USD,260571000.0,0.32,451326000.0,152250000.0,13295107488.0,157476000.0,241338000.0,8219257000.0,5338681000.0,8415485488.0,96840000.0,-453626000.0,5869241000.0,9,2024,BRX,27.219999313354492,28.450000762939453,26.8799991607666,27.860000610351562,42840600,27.001949310302734,0.0,0.0
3M,USD,281947000.0,0.0,377616000.0,138847000.0,13371047725.0,155173000.0,242503000.0,8323429000.0,4844326000.0,8504897725.0,83406000.0,-458638000.0,5924992000.0,12,2024,BRX,30.100000381469727,30.1299991607666,27.030000686645508,27.84000015258789,44625100,27.249584197998047,0.0,0.0
3M,USD,274082000.0,0.23,106534000.0,123821000.0,13067206460.0,130088000.0,253408000.0,8057889000.0,4608064000.0,8125372460.0,69737000.0,-477401000.0,5640730000.0,3,2025,BRX,27.8799991607666,28.260000228881836,25.170000076293945,26.549999237060547,50164500,26.261672973632812,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,6,2024,KIM-PM,21.920000076293945,22.200000762939453,20.540000915527344,20.959999084472656,802492,19.727947235107422,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,9,2024,KIM-PM,22.790000915527344,25.15999984741211,22.770000457763672,24.829999923706055,949795,23.742149353027344,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,12,2024,KIM-PM,22.6299991607666,22.780500411987305,20.799999237060547,21.06999969482422,540899,20.416688919067383,0.0,0.0
3M,USD,257156000.0,0.0,131271000.0,191960000.0,0.0,223813000.0,372976000.0,18612386000.0,8024131000.0,0.0,134503000.0,-443533000.0,8950651000.0,3,2025,KIM-PM,21.850000381469727,21.979900360107422,20.93000030517578,20.93000030517578,488354,20.601869583129883,0.0,0.0
3M,USD,243613000.0,0.0,126365000.0,166365000.0,0.0,294059000.0,342074000.0,18253460000.0,7674709000.0,0.0,122052000.0,-353310000.0,8707560000.0,6,2024,KIM-PL,21.3799991607666,21.5,20.110000610351562,20.450000762939453,720919,19.248708724975586,0.0,0.0
3M,USD,237837000.0,0.0,788951000.0,193573000.0,0.0,295930000.0,349653000.0,18825407000.0,8302215000.0,0.0,138426000.0,-387067000.0,9386245000.0,9,2024,KIM-PL,22.360000610351562,24.18000030517578,22.126100540161133,24.020000457763672,400047,22.968759536743164,0.0,0.0
3M,USD,257594000.0,0.0,688622000.0,183978000.0,0.0,239541000.0,357293000.0,19113702000.0,8461176000.0,0.0,167999000.0,-398792000.0,9464107000.0,12,2024,KIM-PL,22.639999389648438,22.639999389648438,20.399999618530273,20.610000610351562,426289,19.97435760498047,0.0,0.0
3M,USD,257156000.0,0.0,131271000.0,191960000.0,0.0,223813000.0,372976000.0,18612386000.0,8024131000.0,0.0,134503000.0,-443533000.0,8950651000.0,3,2025,KIM-PL,21.31999969482422,21.530000686645508,20.600000381469727,20.610000610351562,315200,20.289690017700195,0.0,0.0
3M,USD,156818000.0,0.29,23557000.0,69192000.0,6459528000.0,81136000.0,108113000.0,5158881000.0,1915083000.0,4858403000.0,51675000.0,-111373000.0,2014926000.0,6,2024,EPRT,26.850000381469727,28.18000030517578,26.625,27.709999084472656,36569900,26.685152053833008,0.29,0.0
3M,USD,167152000.0,0.28,32656000.0,71079000.0,7889870199.0,73527000.0,115596000.0,5389762000.0,2196422000.0,5987582199.0,49291000.0,-113232000.0,2330409000.0,9,2024,EPRT,31.559999465942383,34.5099983215332,31.450000762939453,34.150001525878906,28987800,33.2364501953125,0.29,0.0
3M,USD,173384000.0,0.31,40713000.0,79665000.0,8040835877.0,87069000.0,118397000.0,5681195000.0,2117517000.0,5866175877.0,55549000.0,-113302000.0,2226555000.0,12,2024,EPRT,33.970001220703125,34.005001068115234,30.600000381469727,31.280000686645508,27474300,30.703960418701172,0.295,0.0
3M,USD,193292000.0,0.3,47003000.0,80232000.0,8216653318.0,77163000.0,127097000.0,5933607000.0,2118636000.0,6129149318.0,56281000.0,-121862000.0,2233676000.0,3,2025,EPRT,32.459999084472656,33.060001373291016,30.280000686645508,32.63999938964844,48488700,32.34463882446289,0.0,0.0
3M,USD,57977000.0,-0.22,153835000.0,-18190000.0,7957757577.0,103174000.0,157377000.0,6437227000.0,3015626000.0,4915861577.0,-49303000.0,-1517383000.0,3459347000.0,6,2024,KRG,22.0,22.75,21.6200008392334,22.3799991607666,26148300,21.357206344604492,0.0,0.0
3M,USD,48477000.0,0.08,117530000.0,48728000.0,8793439386.0,77579000.0,154277000.0,6589297000.0,3239928000.0,5834332386.0,17053000.0,-1557767000.0,3681465000.0,9,2024,KRG,26.1200008392334,27.149999618530273,25.40999984741211,26.559999465942383,25295100,25.63538360595703,0.0,0.0
3M,USD,58391000.0,0.1,128056000.0,54750000.0,8531720771.0,71945000.0,159870000.0,6539040000.0,3226930000.0,5544396771.0,22230000.0,-1595253000.0,3679690000.0,12,2024,KRG,27.579999923706055,27.579999923706055,24.450000762939453,25.239999771118164,32909200,24.608562469482422,0.0,0.0
3M,USD,54400000.0,0.11,49061000.0,57228000.0,7666075151.0,39697000.0,164175000.0,6178010000.0,2876057000.0,4917201151.0,24264000.0,-1630872000.0,3311035000.0,3,2025,KRG,22.959999084472656,23.59000015258789,21.139999389648438,22.3700008392334,38496800,22.06073760986328,0.0,0.0
3M,USD,43832000.0,0.12,7058000.0,40608000.0,6115498000.0,60506000.0,114642000.0,4321930000.0,1995312000.0,4003704000.0,16986000.0,-1287271000.0,2291531000.0,6,2024,PECO,32.02000045776367,32.84000015258789,30.860000610351562,32.709999084472656,14020800,31.6168155670166,0.098,0.0
3M,USD,42029000.0,0.094621,6446000.0,36670000.0,6763159650.0,84354000.0,118430000.0,4353927000.0,2068690000.0,4623811650.0,12903000.0,-1312303000.0,2371200000.0,9,2024,PECO,36.7400016784668,39.07500076293945,36.56999969482422,37.709999084472656,15616000,36.77121353149414,0.103,0.0
3M,USD,47409000.0,0.15,4881000.0,45157000.0,6890834200.0,44559000.0,122089000.0,4429434000.0,2069512000.0,4686995200.0,20181000.0,-1332435000.0,2412238000.0,12,2024,PECO,39.47999954223633,39.70000076293945,37.040000915527344,37.459999084472656,15500500,36.82592010498047,0.103,0.0
