periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,0.57,187809000.0,206252000.0,21218188456.0,273213000.0,364516000.0,16228665000.0,7866302000.0,13819559456.0,125816000.0,-3276497000.0,8940382000.0,2025,0,64.20999908447266,66.0999984741211,60.650001525878906,63.11000061035156,31928400,62.21418380737305,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,15.720000267028809,15.720000267028809,14.204999923706055,14.5600004196167,23674300,13.580131530761719,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,14.569999694824219,15.850000381469727,14.479999542236328,15.350000381469727,21755000,14.31696605682373,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,15.449999809265137,16.110000610351562,14.930000305175781,15.869999885559082,23978900,14.801970481872559,0.29,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,15.829999923706055,18.100000381469727,15.5649995803833,17.40999984741211,26902000,16.542341232299805,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,17.540000915527344,18.68000030517578,16.5,18.299999237060547,23042400,17.387985229492188,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,18.15999984741211,19.149999618530273,18.010000228881836,18.950000762939453,22255100,18.005592346191406,0.29,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,18.93000030517578,19.0,17.59000015258789,17.59000015258789,21028700,16.97465705871582,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,17.649999618530273,18.219999313354492,16.815000534057617,17.510000228881836,22651200,16.8974552154541,0.0,0.0
3M,USD,836000.0,0.35,221740000.0,87163000.0,4843065055.0,67735000.0,99706000.0,4967717000.0,1820275000.0,2951801055.0,68177000.0,-430169000.0,2051951000.0,2024,BNL,17.40999984741211,17.510000228881836,15.34000015258789,15.859999656677246,24304100,15.30517578125,0.29,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,BNL,15.720000267028809,15.720000267028809,14.204999923706055,14.5600004196167,23674300,13.580131530761719,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,BNL,14.569999694824219,15.850000381469727,14.479999542236328,15.350000381469727,21755000,14.31696605682373,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,BNL,15.449999809265137,16.110000610351562,14.930000305175781,15.869999885559082,23978900,14.801970481872559,0.29,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,15.829999923706055,18.100000381469727,15.5649995803833,17.40999984741211,26902000,16.542341232299805,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,17.540000915527344,18.68000030517578,16.5,18.299999237060547,23042400,17.387985229492188,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,18.15999984741211,19.149999618530273,18.010000228881836,18.950000762939453,22255100,18.005592346191406,0.29,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,18.93000030517578,19.0,17.59000015258789,17.59000015258789,21028700,16.97465705871582,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,17.649999618530273,18.219999313354492,16.815000534057617,17.510000228881836,22651200,16.8974552154541,0.0,0.0
3M,USD,2604000.0,0.19,18282000.0,54225000.0,4713692338.0,74000000.0,100604000.0,4954129000.0,1820231000.0,2990384338.0,35937000.0,-449893000.0,2067147000.0,2024,0,17.40999984741211,17.510000228881836,15.34000015258789,15.859999656677246,24304100,15.30517578125,0.29,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,15.720000267028809,15.720000267028809,14.204999923706055,14.5600004196167,23674300,13.580131530761719,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,14.569999694824219,15.850000381469727,14.479999542236328,15.350000381469727,21755000,14.31696605682373,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,15.449999809265137,16.110000610351562,14.930000305175781,15.869999885559082,23978900,14.801970481872559,0.29,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,15.829999923706055,18.100000381469727,15.5649995803833,17.40999984741211,26902000,16.542341232299805,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,17.540000915527344,18.68000030517578,16.5,18.299999237060547,23042400,17.387985229492188,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,18.15999984741211,19.149999618530273,18.010000228881836,18.950000762939453,22255100,18.005592346191406,0.29,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,18.93000030517578,19.0,17.59000015258789,17.59000015258789,21028700,16.97465705871582,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,17.649999618530273,18.219999313354492,16.815000534057617,17.510000228881836,22651200,16.8974552154541,0.0,0.0
3M,USD,2124000.0,0.19,8999000.0,55155000.0,5506376650.0,60255000.0,101383000.0,4944734000.0,1820178000.0,3572207650.0,37268000.0,-467922000.0,2124927000.0,2024,0,17.40999984741211,17.510000228881836,15.34000015258789,15.859999656677246,24304100,15.30517578125,0.29,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,15.720000267028809,15.720000267028809,14.204999923706055,14.5600004196167,23674300,13.580131530761719,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,14.569999694824219,15.850000381469727,14.479999542236328,15.350000381469727,21755000,14.31696605682373,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,15.449999809265137,16.110000610351562,14.930000305175781,15.869999885559082,23978900,14.801970481872559,0.29,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,15.829999923706055,18.100000381469727,15.5649995803833,17.40999984741211,26902000,16.542341232299805,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,17.540000915527344,18.68000030517578,16.5,18.299999237060547,23042400,17.387985229492188,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,18.15999984741211,19.149999618530273,18.010000228881836,18.950000762939453,22255100,18.005592346191406,0.29,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,18.93000030517578,19.0,17.59000015258789,17.59000015258789,21028700,16.97465705871582,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,17.649999618530273,18.219999313354492,16.815000534057617,17.510000228881836,22651200,16.8974552154541,0.0,0.0
3M,USD,3281000.0,0.14,14845000.0,47698000.0,4979030360.0,57468000.0,105365000.0,4916870000.0,1913125000.0,2991608360.0,27607000.0,-496543000.0,2074993000.0,2024,0,17.40999984741211,17.510000228881836,15.34000015258789,15.859999656677246,24304100,15.30517578125,0.29,0.0
3M,USD,2581000.0,0.09,9605000.0,37922000.0,5119710982.0,57111000.0,103202000.0,4939873000.0,1816017000.0,3221430982.0,17493000.0,-536074000.0,2156372000.0,2025,0,15.850000381469727,16.510000228881836,15.015000343322754,15.739999771118164,21085600,15.47101879119873,0.0,0.0
3M,USD,2581000.0,0.09,9605000.0,37922000.0,5119710982.0,57111000.0,103202000.0,4939873000.0,1816017000.0,3221430982.0,17493000.0,-536074000.0,2156372000.0,2025,0,15.569999694824219,17.05500030517578,15.100000381469727,16.850000381469727,20822600,16.562049865722656,0.0,0.0
3M,USD,2581000.0,0.09,9605000.0,37922000.0,5119710982.0,57111000.0,103202000.0,4939873000.0,1816017000.0,3221430982.0,17493000.0,-536074000.0,2156372000.0,2025,0,17.0,17.364999771118164,16.510000228881836,17.040000915527344,32811000,16.748804092407227,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.649999618530273,10.319999694824219,9.520000457763672,9.520000457763672,26730900,9.349273681640625,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.520000457763672,10.210000038146973,9.229999542236328,9.970000267028809,23870500,9.791204452514648,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.949999809265137,10.25,9.529999732971191,10.130000114440918,19497000,9.948333740234375,0.035,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,10.180000305175781,10.199999809265137,8.880000114440918,9.100000381469727,22963200,8.968610763549805,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.130000114440918,9.979999542236328,8.779999732971191,9.529999732971191,20169100,9.392400741577148,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.579999923706055,9.819999694824219,8.920000076293945,9.380000114440918,16977400,9.244565963745117,0.035,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,9.380000114440918,11.199999809265137,9.170000076293945,10.770000457763672,30295200,10.654168128967285,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,10.770000457763672,10.84000015258789,9.720000267028809,10.789999961853027,24047600,10.673951148986816,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,10.65999984741211,11.430000305175781,9.970000267028809,11.079999923706055,27923400,10.960831642150879,0.035,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,11.029999732971191,11.619999885559082,10.579999923706055,10.600000381469727,24403800,10.520732879638672,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,10.710000038146973,11.390000343322754,10.4399995803833,10.960000038146973,23177100,10.87804126739502,0.0,0.0
3M,USD,297403000.0,0.03,333573000.0,34688000.0,3585151266.0,70926000.0,93116000.0,3235048000.0,1850423000.0,1662786266.0,10215000.0,-83212000.0,2465853000.0,2024,ESRT,10.979999542236328,11.430000305175781,9.9399995803833,10.319999694824219,22941400,10.242826461791992,0.035,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,ESRT,9.649999618530273,10.319999694824219,9.520000457763672,9.520000457763672,26730900,9.349273681640625,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,ESRT,9.520000457763672,10.210000038146973,9.229999542236328,9.970000267028809,23870500,9.791204452514648,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,ESRT,9.949999809265137,10.25,9.529999732971191,10.130000114440918,19497000,9.948333740234375,0.035,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,10.180000305175781,10.199999809265137,8.880000114440918,9.100000381469727,22963200,8.968610763549805,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,9.130000114440918,9.979999542236328,8.779999732971191,9.529999732971191,20169100,9.392400741577148,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,9.579999923706055,9.819999694824219,8.920000076293945,9.380000114440918,16977400,9.244565963745117,0.035,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,9.380000114440918,11.199999809265137,9.170000076293945,10.770000457763672,30295200,10.654168128967285,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,10.770000457763672,10.84000015258789,9.720000267028809,10.789999961853027,24047600,10.673951148986816,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,10.65999984741211,11.430000305175781,9.970000267028809,11.079999923706055,27923400,10.960831642150879,0.035,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,11.029999732971191,11.619999885559082,10.579999923706055,10.600000381469727,24403800,10.520732879638672,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,10.710000038146973,11.390000343322754,10.4399995803833,10.960000038146973,23177100,10.87804126739502,0.0,0.0
3M,USD,277605000.0,0.1,535533000.0,55256000.0,3481612380.0,37124000.0,104854000.0,3474705000.0,2074846000.0,1547881380.0,28555000.0,-71928000.0,2682034000.0,2024,0,10.979999542236328,11.430000305175781,9.9399995803833,10.319999694824219,22941400,10.242826461791992,0.035,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.649999618530273,10.319999694824219,9.520000457763672,9.520000457763672,26730900,9.349273681640625,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.520000457763672,10.210000038146973,9.229999542236328,9.970000267028809,23870500,9.791204452514648,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.949999809265137,10.25,9.529999732971191,10.130000114440918,19497000,9.948333740234375,0.035,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,10.180000305175781,10.199999809265137,8.880000114440918,9.100000381469727,22963200,8.968610763549805,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.130000114440918,9.979999542236328,8.779999732971191,9.529999732971191,20169100,9.392400741577148,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.579999923706055,9.819999694824219,8.920000076293945,9.380000114440918,16977400,9.244565963745117,0.035,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,9.380000114440918,11.199999809265137,9.170000076293945,10.770000457763672,30295200,10.654168128967285,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,10.770000457763672,10.84000015258789,9.720000267028809,10.789999961853027,24047600,10.673951148986816,0.0,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,10.65999984741211,11.430000305175781,9.970000267028809,11.079999923706055,27923400,10.960831642150879,0.035,0.0
3M,USD,278516000.0,0.08,421896000.0,53568000.0,3800893396.0,102810000.0,109617000.0,3471338000.0,2067567000.0,1844682396.0,22796000.0,-64211000.0,2679616000.0,2024,0,11.029999732971191,11.619999885559082,10.579999923706055,10.600000381469727,24403800,10.520732879638672,0.0,0.0
